placement_id,date,impressions,house,komoona_served,served,nominal_disc,rel_fill,rel_disc,rel_lost,is_bad,rank_imps,rank_fill,,
22ebbcc01c64763f35aa9eb96831934f,7/5/2015,1301522,638566,721004,321816,341140,0.247261283,0.2621,-1.2404,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,7/6/2015,876442,453991,423436,316148,106303,0.360717537,0.1213,-0.3394,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,7/7/2015,1245359,602875,555552,410557,231927,0.329669597,0.1862,-0.3532,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,7/8/2015,930809,455208,401988,333723,141878,0.358530053,0.1524,-0.2046,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,7/9/2015,737631,376743,299578,220095,140793,0.298380898,0.1909,-0.3611,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,7/10/2015,741945,382160,310275,245825,113960,0.331325098,0.1536,-0.2622,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,7/11/2015,496822,260255,213258,137229,99338,0.276213614,0.1999,-0.554,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,7/12/2015,781083,374500,399547,195748,210835,0.250611011,0.2699,-1.0411,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,7/13/2015,960520,482051,390946,309255,169214,0.321966227,0.1762,-0.2642,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,7/14/2015,618499,316198,253605,207196,95105,0.334998116,0.1538,-0.224,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,7/15/2015,619921,244598,370547,233787,141536,0.377123859,0.2283,-0.585,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,7/16/2015,524074,211080,314781,211287,101707,0.40316253,0.1941,-0.4898,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,7/17/2015,795589,301807,473155,303730,190052,0.38176747,0.2389,-0.5578,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,7/18/2015,691388,276456,420957,263648,151284,0.381331467,0.2188,-0.5967,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,7/19/2015,938156,369982,573834,320465,247709,0.341590311,0.264,-0.7906,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,7/20/2015,806387,297547,502024,371266,137574,0.460406728,0.1706,-0.3522,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,7/21/2015,988819,354420,657437,473660,160739,0.479015877,0.1626,-0.388,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,7/22/2015,793588,283308,507221,370775,139505,0.467213466,0.1758,-0.368,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,7/23/2015,908038,321079,578572,406018,180941,0.447137675,0.1993,-0.425,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,7/24/2015,594720,233949,363670,252815,107956,0.425099206,0.1815,-0.4385,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,7/25/2015,514333,190577,336855,210539,113217,0.409343752,0.2201,-0.6,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,7/26/2015,715987,267615,468497,276989,171383,0.386863169,0.2394,-0.6914,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,7/27/2015,810163,292969,497304,358410,158784,0.442392457,0.196,-0.3875,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,7/28/2015,1185345,407866,711233,455603,321876,0.384363202,0.2715,-0.5611,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,7/29/2015,1190811,446200,728700,514983,229628,0.432464094,0.1928,-0.415,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,7/30/2015,1154871,423641,668766,487187,244043,0.421854043,0.2113,-0.3727,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,7/31/2015,680191,272630,383881,298874,108687,0.439397169,0.1598,-0.2844,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,8/1/2015,700421,319220,393131,210983,170218,0.301223122,0.243,-0.8633,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,8/2/2015,816936,378760,87803,264959,173217,0.324332628,0.212,0.6686,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,8/3/2015,752565,368274,197870,226738,157553,0.301286932,0.2094,0.1273,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,8/4/2015,1090754,496141,332166,327681,266932,0.300416959,0.2447,-0.0137,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,8/5/2015,1067830,463465,365331,363832,240533,0.340720901,0.2253,-0.0041,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,8/6/2015,938598,376204,373897,392488,169906,0.418164113,0.181,0.0474,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,8/7/2015,621193,250403,246148,250401,120389,0.403096944,0.1938,0.017,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,8/8/2015,479556,191653,187834,192171,95732,0.400726922,0.1996,0.0226,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,8/9/2015,727694,292323,286147,274296,161075,0.376938658,0.2213,-0.0432,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,8/10/2015,837130,338067,318202,361788,137275,0.432176603,0.164,0.1205,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,8/11/2015,905724,342767,349540,366306,196651,0.404434463,0.2171,0.0458,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,8/12/2015,865570,329834,311320,327862,207874,0.378781612,0.2402,0.0505,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,8/13/2015,731584,258096,300746,334754,138734,0.45757425,0.1896,0.1016,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,8/14/2015,695916,251778,295799,293851,150287,0.422250674,0.216,-0.0066,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,8/15/2015,868444,312082,378260,348017,208345,0.400736259,0.2399,-0.0869,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,8/16/2015,707049,264296,292810,318511,124242,0.450479387,0.1757,0.0807,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,8/17/2015,902701,352243,344237,368758,181700,0.408505142,0.2013,0.0665,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,8/18/2015,836554,327207,317549,328819,180528,0.393063687,0.2158,0.0343,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,8/19/2015,869588,357742,304193,316270,195576,0.363700971,0.2249,0.0382,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,8/20/2015,1170543,508263,381171,401495,260785,0.342998933,0.2228,0.0506,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,8/21/2015,1021637,405252,403780,383122,233263,0.375007953,0.2283,-0.0539,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,8/22/2015,740334,307266,295707,314066,119002,0.42422204,0.1607,0.0585,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,8/23/2015,1453253,610993,517330,496676,345584,0.341768433,0.2378,-0.0416,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,8/24/2015,1659098,687296,583858,653158,318644,0.393682591,0.1921,0.1061,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,8/25/2015,1015603,441688,343475,382947,190968,0.377063675,0.188,0.1031,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,8/26/2015,782271,354677,250600,258860,168734,0.330908343,0.2157,0.0319,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,8/27/2015,895089,380655,317259,296171,218263,0.330884415,0.2438,-0.0712,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,8/28/2015,869939,345277,341042,361078,163584,0.415061286,0.188,0.0555,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,8/29/2015,656794,257275,262614,240470,159049,0.366126974,0.2422,-0.0921,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,8/30/2015,1009351,402543,391348,373038,233770,0.369582038,0.2316,-0.0491,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,8/31/2015,1160620,459415,437287,466351,234854,0.401811963,0.2024,0.0623,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,9/1/2015,1054971,458690,349828,345469,250812,0.327467769,0.2377,-0.0126,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,9/2/2015,1509478,621721,549935,560467,327290,0.371298555,0.2168,0.0188,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,9/3/2015,937739,375327,342757,385189,177223,0.410763549,0.189,0.1102,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,9/4/2015,591166,234459,220224,232510,124197,0.393307464,0.2101,0.0528,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,9/5/2015,1130157,404274,458298,414973,310910,0.367181728,0.2751,-0.1044,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,9/6/2015,1385510,491699,563349,552059,341752,0.398451834,0.2467,-0.0205,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,9/7/2015,1532024,621387,598936,588461,322176,0.384106907,0.2103,-0.0178,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,9/8/2015,1436030,589216,501860,548851,297963,0.382200233,0.2075,0.0856,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,9/9/2015,1141444,456404,416863,451644,233396,0.395677756,0.2045,0.077,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,9/10/2015,865506,293700,365081,403162,168644,0.465810751,0.1949,0.0945,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,9/11/2015,931686,302978,431003,437207,191501,0.469264323,0.2055,0.0142,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,9/12/2015,1100386,379331,502836,476473,244582,0.433005327,0.2223,-0.0553,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,9/13/2015,1345157,488049,579758,634303,222805,0.471545701,0.1656,0.086,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,9/14/2015,994760,367625,399583,443395,183740,0.445730628,0.1847,0.0988,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,9/15/2015,550557,214736,213159,233956,101865,0.424944193,0.185,0.0889,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,9/16/2015,959713,343156,406606,418007,198550,0.435554171,0.2069,0.0273,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,9/17/2015,822063,254729,376980,381694,185640,0.464312346,0.2258,0.0124,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,9/18/2015,701715,219967,324690,363011,118737,0.51731971,0.1692,0.1056,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,9/19/2015,517557,178814,225621,243382,95361,0.470251586,0.1843,0.073,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,9/20/2015,806725,284949,345465,337129,184647,0.417898292,0.2289,-0.0247,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,9/21/2015,1010872,353748,429741,481569,175555,0.476389691,0.1737,0.1076,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,9/22/2015,497419,183746,196753,220291,93382,0.442868085,0.1877,0.1068,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,9/23/2015,568494,215088,221986,213062,140344,0.374783199,0.2469,-0.0419,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,9/24/2015,619845,215515,262984,279779,124551,0.451369294,0.2009,0.06,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,9/25/2015,882304,285578,403109,429599,167127,0.486905874,0.1894,0.0617,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,9/26/2015,555207,189425,245970,249095,116687,0.448652485,0.2102,0.0125,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,9/27/2015,1160464,409782,473025,461396,289286,0.397596134,0.2493,-0.0252,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,9/28/2015,1155385,415743,464813,536296,203346,0.464170818,0.176,0.1333,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,9/29/2015,924575,314537,379166,435115,174923,0.470610821,0.1892,0.1286,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,9/30/2015,607208,202762,242739,307651,96795,0.506664932,0.1594,0.211,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,10/1/2015,528724,254384,154741,177407,96933,0.335538012,0.1833,0.1278,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,10/2/2015,494435,236738,141296,147996,109701,0.29932347,0.2219,0.0453,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,10/3/2015,1514545,633964,519879,498704,381877,0.329276449,0.2521,-0.0425,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,10/4/2015,1062093,450092,368214,402962,209039,0.379403687,0.1968,0.0862,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,10/5/2015,779877,369764,230035,272820,137293,0.349824395,0.176,0.1568,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,10/6/2015,575439,247114,188125,193748,134577,0.336695983,0.2339,0.029,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,10/7/2015,563927,237309,198051,201319,125299,0.356994788,0.2222,0.0162,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,10/8/2015,720912,292014,255372,272128,156770,0.377477417,0.2175,0.0616,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,10/9/2015,698388,278652,249475,257023,162713,0.368023219,0.233,0.0294,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,10/10/2015,414045,166960,143679,166185,80900,0.401369416,0.1954,0.1354,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,10/11/2015,497515,199480,182671,189274,108761,0.380438781,0.2186,0.0349,TRUE,3,2,,
22ebbcc01c64763f35aa9eb96831934f,10/12/2015,659084,265843,232744,246205,147036,0.37355633,0.2231,0.0547,TRUE,3,2,,
544b57d715dd691cca18802e5dc8d993,8/10/2015,4,1,0,0,3,0,0.75,NULL,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,8/11/2015,110593,78799,20551,23846,7948,0.215619433,0.0719,0.1382,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,8/12/2015,153649,102866,31767,35020,15763,0.227922082,0.1026,0.0929,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,8/13/2015,185943,124084,40532,46388,15471,0.249474301,0.0832,0.1262,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,8/14/2015,283225,164711,82343,92280,26234,0.325818695,0.0926,0.1077,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,8/15/2015,235574,142200,67156,72434,20940,0.307478754,0.0889,0.0729,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,8/16/2015,196108,127569,47839,52420,16119,0.267301691,0.0822,0.0874,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,8/17/2015,410449,218677,141444,155471,36301,0.378782748,0.0884,0.0902,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,8/18/2015,143578,82199,43862,48102,13277,0.335023472,0.0925,0.0881,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,8/19/2015,87955,62250,15902,18757,6948,0.213256779,0.079,0.1522,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,8/20/2015,1003564,547482,299203,351171,104911,0.349923871,0.1045,0.148,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,8/21/2015,1210336,564863,384301,465308,180165,0.384445311,0.1489,0.1741,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,8/22/2015,747393,361917,237676,283656,101820,0.379527237,0.1362,0.1621,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,8/23/2015,771244,407998,217854,264429,98817,0.342860366,0.1281,0.1761,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,8/24/2015,1213554,576911,350391,439793,196850,0.362400849,0.1622,0.2033,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,8/25/2015,1134819,496247,378279,454509,184063,0.400512328,0.1622,0.1677,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,8/26/2015,926082,468100,280509,329282,128700,0.355564626,0.139,0.1481,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,8/27/2015,1132278,554061,339115,401335,176882,0.354449172,0.1562,0.155,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,8/28/2015,1119215,529874,356287,418126,171215,0.373588631,0.153,0.1479,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,8/29/2015,841161,408827,283094,322864,109470,0.383831395,0.1301,0.1232,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,8/30/2015,833502,423294,262157,298673,111535,0.358335073,0.1338,0.1223,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,8/31/2015,1186420,566546,362187,410163,209711,0.34571484,0.1768,0.117,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,9/1/2015,1243718,632364,362224,410703,200651,0.330221963,0.1613,0.118,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,9/2/2015,1329130,584028,464126,555951,189151,0.418281884,0.1423,0.1652,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,9/3/2015,1578129,716779,535390,612185,249165,0.387918225,0.1579,0.1254,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,9/4/2015,1636893,734170,561412,653349,249374,0.399139712,0.1523,0.1407,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,9/5/2015,1169072,556639,397086,454660,157773,0.388906757,0.135,0.1266,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,9/6/2015,1224177,625262,373714,425975,172940,0.347968472,0.1413,0.1227,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,9/7/2015,1614481,912323,439051,498842,203316,0.30897979,0.1259,0.1199,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,9/8/2015,2004026,1035558,570723,668468,300000,0.333562539,0.1497,0.1462,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,9/9/2015,2332077,1213339,655293,775563,343175,0.332563204,0.1472,0.1551,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,9/10/2015,2444052,1090456,884616,1007068,346528,0.412048516,0.1418,0.1216,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,9/11/2015,2618020,1139667,996811,1127696,350657,0.430743845,0.1339,0.1161,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,9/12/2015,1589917,684302,632507,706207,199408,0.444178533,0.1254,0.1044,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,9/13/2015,1187515,528104,439698,506841,152570,0.426808082,0.1285,0.1325,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,9/14/2015,1649983,773100,529927,604317,272566,0.366256501,0.1652,0.1231,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,9/15/2015,1322830,602370,432358,502515,217945,0.379878745,0.1648,0.1396,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,9/16/2015,1451836,613719,532517,615071,223046,0.423650467,0.1536,0.1342,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,9/17/2015,1961434,880216,637861,760860,320358,0.38791007,0.1633,0.1617,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,9/18/2015,4133621,1996180,1129554,1323845,813596,0.320262791,0.1968,0.1468,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,9/19/2015,3419423,1643332,1006567,1160084,616007,0.339263086,0.1801,0.1323,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,9/20/2015,3188420,1485045,952980,1100609,602766,0.345189467,0.189,0.1341,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,9/21/2015,3936818,1671398,1160667,1359676,905744,0.345374361,0.2301,0.1464,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,9/22/2015,4244116,2093319,1015954,1199250,951547,0.282567677,0.2242,0.1528,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,9/23/2015,3992771,2044915,903806,1100940,846916,0.275733319,0.2121,0.1791,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,9/24/2015,3011513,1568251,636541,811729,631533,0.269541921,0.2097,0.2158,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,9/25/2015,2469930,1183228,599590,744027,542675,0.301234043,0.2197,0.1941,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,9/26/2015,1520541,719860,395720,464578,336103,0.305534675,0.221,0.1482,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,9/27/2015,1557461,749737,381896,439488,368236,0.282182347,0.2364,0.131,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,9/28/2015,2309309,1137223,472805,580140,591946,0.251218005,0.2563,0.185,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,9/29/2015,1952875,945972,381722,473582,533321,0.242505025,0.2731,0.194,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,9/30/2015,1702543,827703,357504,421716,453124,0.247697709,0.2661,0.1523,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,10/1/2015,3489072,2170163,291442,361189,957720,0.103520076,0.2745,0.1931,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,10/2/2015,2905134,1794765,313341,362208,748161,0.124678586,0.2575,0.1349,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,10/3/2015,1231468,783091,141952,182188,266189,0.147943755,0.2162,0.2208,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,10/4/2015,1192840,742987,148386,182265,267588,0.152799202,0.2243,0.1859,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,10/5/2015,1383843,842106,170895,204370,337367,0.147682938,0.2438,0.1638,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,10/6/2015,1517713,956939,158910,186292,374482,0.122745209,0.2467,0.147,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,10/7/2015,1781060,1153192,195056,223840,404028,0.125677967,0.2268,0.1286,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,10/8/2015,1780532,1145274,189979,228951,406307,0.128585726,0.2282,0.1702,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,10/9/2015,3357853,2162213,349595,418806,776834,0.12472434,0.2313,0.1653,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,10/10/2015,2887480,1981706,261249,296503,609271,0.102685733,0.211,0.1189,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,10/11/2015,2765806,2102497,104706,124209,539100,0.04490879,0.1949,0.157,FALSE,3,3,,
544b57d715dd691cca18802e5dc8d993,10/12/2015,4751697,3212584,344375,397627,1141486,0.083681051,0.2402,0.1339,FALSE,3,3,,
617a74fc969438a702d9cc61cc730be3,7/5/2015,1028550,545990,490179,202000,280560,0.19639298,0.2728,-1.4266,TRUE,2,2,,
617a74fc969438a702d9cc61cc730be3,7/6/2015,646867,355758,257542,222468,68641,0.343916137,0.1061,-0.1577,TRUE,2,2,,
617a74fc969438a702d9cc61cc730be3,7/7/2015,930927,492199,375118,225960,212768,0.242725799,0.2286,-0.6601,TRUE,2,2,,
617a74fc969438a702d9cc61cc730be3,7/8/2015,630597,338035,249822,194318,98244,0.308149262,0.1558,-0.2856,TRUE,2,2,,
617a74fc969438a702d9cc61cc730be3,7/9/2015,465848,254383,175874,105614,105851,0.226713434,0.2272,-0.6653,TRUE,2,2,,
617a74fc969438a702d9cc61cc730be3,7/10/2015,506405,280298,198559,135870,90237,0.268303038,0.1782,-0.4614,TRUE,2,2,,
617a74fc969438a702d9cc61cc730be3,7/11/2015,276554,153477,110473,56822,66255,0.205464394,0.2396,-0.9442,TRUE,2,2,,
617a74fc969438a702d9cc61cc730be3,7/12/2015,505565,262938,229143,100703,141924,0.199189026,0.2807,-1.2754,TRUE,2,2,,
617a74fc969438a702d9cc61cc730be3,7/13/2015,731755,355484,338569,217466,158805,0.297184167,0.217,-0.5569,TRUE,2,2,,
617a74fc969438a702d9cc61cc730be3,7/14/2015,371340,190166,169566,126169,55005,0.339766791,0.1481,-0.344,TRUE,2,2,,
617a74fc969438a702d9cc61cc730be3,7/15/2015,405638,204138,189249,102887,98613,0.25364241,0.2431,-0.8394,TRUE,2,2,,
617a74fc969438a702d9cc61cc730be3,7/16/2015,341002,167092,165382,102659,71251,0.30105102,0.2089,-0.611,TRUE,2,2,,
617a74fc969438a702d9cc61cc730be3,7/17/2015,483873,230111,222394,121199,132563,0.250476881,0.274,-0.8349,TRUE,2,2,,
617a74fc969438a702d9cc61cc730be3,7/18/2015,516650,245470,263949,146435,124745,0.283431724,0.2414,-0.8025,TRUE,2,2,,
617a74fc969438a702d9cc61cc730be3,7/19/2015,732554,355757,357538,190275,186522,0.259741944,0.2546,-0.8791,TRUE,2,2,,
617a74fc969438a702d9cc61cc730be3,7/20/2015,505245,228404,253753,182713,94128,0.361632475,0.1863,-0.3888,TRUE,2,2,,
617a74fc969438a702d9cc61cc730be3,7/21/2015,639489,263712,362938,262288,113489,0.410152481,0.1775,-0.3837,TRUE,2,2,,
617a74fc969438a702d9cc61cc730be3,7/22/2015,422788,170927,232860,186068,65793,0.440097638,0.1556,-0.2515,TRUE,2,2,,
617a74fc969438a702d9cc61cc730be3,7/23/2015,681633,265081,380218,285666,130886,0.419090625,0.192,-0.331,TRUE,2,2,,
617a74fc969438a702d9cc61cc730be3,7/24/2015,495319,197466,275452,215056,82797,0.434176763,0.1672,-0.2808,TRUE,2,2,,
617a74fc969438a702d9cc61cc730be3,7/25/2015,396047,150772,236225,170111,75164,0.429522254,0.1898,-0.3887,TRUE,2,2,,
617a74fc969438a702d9cc61cc730be3,7/26/2015,576610,223112,343785,235708,117790,0.408782366,0.2043,-0.4585,TRUE,2,2,,
617a74fc969438a702d9cc61cc730be3,7/27/2015,661552,267753,355431,258635,135164,0.390951883,0.2043,-0.3743,TRUE,2,2,,
617a74fc969438a702d9cc61cc730be3,7/28/2015,982394,423383,480660,318488,240523,0.324195791,0.2448,-0.5092,TRUE,2,2,,
617a74fc969438a702d9cc61cc730be3,7/29/2015,992517,444156,505617,349887,198474,0.352524944,0.2,-0.4451,TRUE,2,2,,
617a74fc969438a702d9cc61cc730be3,7/30/2015,930617,382196,482509,337432,210989,0.362589551,0.2267,-0.4299,TRUE,2,2,,
617a74fc969438a702d9cc61cc730be3,7/31/2015,554809,245243,282063,219148,90418,0.394997197,0.163,-0.2871,TRUE,2,2,,
617a74fc969438a702d9cc61cc730be3,8/1/2015,606230,294325,309338,173142,138763,0.285604474,0.2289,-0.7866,TRUE,2,2,,
617a74fc969438a702d9cc61cc730be3,8/2/2015,688812,344178,67816,200372,144262,0.290895048,0.2094,0.6615,TRUE,2,2,,
617a74fc969438a702d9cc61cc730be3,8/3/2015,632327,312690,158270,187417,132220,0.296392531,0.2091,0.1555,TRUE,2,2,,
617a74fc969438a702d9cc61cc730be3,8/4/2015,938662,414359,287600,294522,229781,0.313767895,0.2448,0.0235,TRUE,2,2,,
617a74fc969438a702d9cc61cc730be3,8/5/2015,944309,437967,292189,312183,194159,0.330594117,0.2056,0.064,TRUE,2,2,,
617a74fc969438a702d9cc61cc730be3,8/6/2015,790960,362434,266701,291580,136946,0.368640639,0.1731,0.0853,TRUE,2,2,,
