0,0.6,0
0,0.7,0
0,0.75,0
0,1.6,0
0,0.6,0
0,0.7,0
0,0.7,204
0,0.75,204
0,0.6,204
0,0.8,0
0,0.75,0
0,0.75,0
0,0.6,204
3.72;0.01,0.6,200
0,0.75,0
0,0.7,204
0,0.8,0
0,0.75,0
0,0.75,204
0,0.7,0
0,0.75,204
0,0.7,0
0,0.6,0
0,0.6,0
0,0.6,204
0.22,0.7,200
0,0.6,0
0.56;0.12,0.7,200
0,1.6,0
0.84;0.4;0.18;0.09;0.08,1,200|200
1.36;1.2;0.08;0.08;0.04,0.7,200
0,0.75,204
0,0.6,0
0,0.75,0
0,0.6,0
0,0.75,204
0,0.7,0
2.4;0.05,0.4,200
0.22,0.6,200
0,0.8,0
0,0.75,204
0,1.3,0
0,0.75,0
0,0.6,0
0,0.75,0
0,0.8,0
0,0.8,204|204
0,0.4,0
0,0.8,0
0,0.8,0
0,0.8,0
0,0.75,0
0.14;0.03,0.75,200
0,0.6,0
0,0.8,0
0,0.7,0
0.19,0.75,200
0,0.75,0
0,0.75,0
0,0.4,0
0.12;0.03;0.03;0.02,0.8,200
0.24;0.04;0.04,1,200|200
0,0.6,0
0,1.3,0
0,0.75,0
0,0.75,0
0,0.7,0
0.13;0.13;0.04,0.7,200
0,1.6,0
0.01;0.01,0.8,200|200
0,0.6,204
0,0.8,0|0
0,0.7,0
0,0.7,204
0,0.7,0
0,0.8,0
0,0.75,204
0,0.7,0
0,0.4,0
0,0.75,204
0,0.7,0
0.61,0.7,200
0,0.6,204
0.16;0.03,0.75,200
0,0.6,0
0.09,0.75,200
0,0.6,0
0.24,0.75,200
0,0.7,204
0,0.8,0|0
0,0.75,204
1.2;0.79;0.42;0.36;0.34,1.6,200
0,0.7,204
0.09,0.6,200
0,0.75,204
0,0.7,0
0,0.75,0
0.72;0.31;0.09;0.08,0.75,200
0.07,0.7,200
0.04,0.4,200
0,0.7,0
0,0.8,0
0,0.7,204
0,0.7,204
0,0.6,0
0,0.8,0|0
0,0.7,0
0,0.4,0
0,0.75,0
0.27;0.19,0.75,200
0,0.75,0
0.27;0.01,0.75,200
0.09,0.75,200
0,0.6,204
0,0.7,0
0,0.75,0
0,0.6,0
0,0.75,204
0,1.6,0
0,0.8,0
0,0.75,0
0.96,0.75,200
0,0.7,204
0,0.6,204
0,0.7,0
0,0.7,204
0.49,0.6,200
0,0.6,0
0,0.75,0
0,0.6,204
0,0.75,0
0,0.75,0
0,0.75,0
0,0.6,0
0,0.7,0
0,0.7,204
0,0.75,204
0.03,0.75,200
0.01,0.75,200
0.05;0.03,0.75,200
0.25;0.14;0.03,0.75,200
0.8,0.7,200
0,0.7,0
0,0.8,0
0.71;0.02,0.4,200
0,0.75,204
0.15,0.75,200
0,0.7,0
0,0.75,0
0.15,0.8,200
0.07,0.7,200
0,0.7,204
0,0.8,0|0
0,0.8,0|0
0,0.8,204
0,0.7,0
0,0.7,204
0.37;0.27,0.75,200
0,0.7,0
0.67;0.04,0.4,200
0,0.75,0
0,0.75,0
0,0.7,204
0,0.6,204
0,0.75,204
0,0.8,0
0,0.6,0
0,0.4,0
0,0.6,0
0,0.7,0
0,0.7,0
0,0.6,0
0,1.6,0
0,0.4,0
0,0.6,0
0.01,0.75,200
0,0.75,204
0,0.75,204
0,0.75,0
0,0.75,0
0,1.3,0
0,0.6,204
0,0.75,0
0,0.7,0
0,0.7,204
0,0.7,204
0,0.75,0
0,0.75,204
0,0.6,204
0,0.6,0
2.37,0.7,200
0,0.75,204
0,0.8,0
0,0.7,0
0,0.75,204
0,0.75,204
0,0.6,0
0,0.6,0
0,0.7,204
0,0.7,204
0,0.6,0
0,0.6,204
0,0.8,0
1.4,0.6,200
0,0.7,0
0,0.6,0
0.09,0.75,200
0,0.4,0
0,0.75,0
0,0.75,0
0,0.75,0
0,0.8,0|0
0,0.75,0
0,0.75,204
0,0.8,0
0,0.75,204
0,0.75,0
0,0.6,0
0,0.6,204
0,0.6,0
0.38,0.6,200
0,0.6,0
0.08;0.03,0.6,200
0,0.7,0
0,0.8,0|0
0,0.7,0
0,0.75,0
0,0.7,0
0.08;0.02,0.7,200
0,0.75,0
0,0.7,0
0,0.6,0
0.15,0.75,200
0,0.75,204
0,1,0|0
0,0.75,204
0,0.4,0
0,0.6,204
0,0.7,204
0,0.75,0
0.09,0.75,200
0,0.6,0
0,0.8,0
0,0.75,204
0,0.7,0
0,0.8,0
0,0.6,0
0,0.7,204
0,0.7,0
0.12,0.8,200|200
0,0.7,204
0,0.7,0
0,0.8,0
0,0.8,0|0
0,0.6,204
0,0.6,204
0,0.8,0
0,0.6,0
0,0.75,204
0,0.7,204
0,0.7,0
0,0.75,0
3.2;0.79;0.03,0.6,200
0,0.75,0
0,1.6,0
0,0.8,200|204
0,1.6,0
0.32,0.7,200
0.24,0.75,200
0,0.75,0
0,0.75,0
0,0.4,0
0,0.7,0
0,0.6,0
0,0.6,0
0,0.6,204
0,0.8,0
0,0.7,0
0.09,0.75,200
0,0.75,0
0,0.75,0
0,0.75,204
0,0.7,0
0,0.75,204
0,1.6,0
0,0.75,204
0,0.75,204
0,0.6,0
0,0.75,204
0.04,0.7,200
0,0.4,0
0,0.7,0
0,0.7,0
0,0.8,204|204
0,0.8,0
0,0.6,204
0,0.75,0
0.07;0.03,0.75,200
0,0.6,204
0,0.8,0|0
0,0.75,204
0,1,0|0
0,0.75,0
0,0.4,0
0,0.75,0
0,0.8,0
0,1.6,0
0,0.7,0
0,0.4,0
0,0.8,0|0
0,0.7,0
0,0.7,0
0,0.6,204
0,0.4,0
0,1,0|0
0,0.6,0
0,0.75,204
0,0.6,204
0,0.6,0
0,0.8,204
0,0.7,204
0,0.75,0
0.88;0.14;0.09,0.75,200
0,0.8,0|0
0,0.4,204
0,0.6,0
0,0.6,0
0,0.8,0|0
0,0.4,0
0,0.4,0
0,0.6,0
0.07,0.75,200
0,0.7,0
0,0.8,0
0,0.75,0
0,0.7,0
0,0.7,204
0,0.8,0
0,0.75,204
0,0.7,0
0,0.6,0
0,0.6,204
0.01,0.7,200
0,0.75,204
0,0.7,0
0,0.6,0
0,0.8,0
0,0.6,0
0,0.7,0
0,0.7,0
0,0.8,0|0
0,1.3,0
0.08,0.6,200
1.21,0.4,200
0,0.6,0
0,0.75,0
0.07,0.75,200
0.66;0.16;0.02,1.3,200
0,0.75,204
0,0.7,0
0,0.8,0
0,0.8,0
0,0.75,0
0,0.75,204
0,0.7,0
0,0.8,0
0,0.8,204|204
0,0.7,0
0,0.4,0
0,0.6,204
0,0.6,204
0,0.6,204
0,0.75,204
0,0.7,0
0,0.6,0
0,0.6,0
0,0.75,0
0,0.7,0
0.17;0.03,0.4,200
0,0.6,0
0,0.8,0
0,0.7,0
0,0.6,204
0,0.6,0
0,0.8,0
0,0.7,0
0,0.6,204
0.08,0.75,200
0.26;0.03,0.75,200
0,0.75,204
0,0.7,0
0,0.75,0
0.04,0.75,200
0,0.75,0
0,0.6,0
0.8,0.75,200
0,0.7,0
0,0.6,0
0,0.4,0
0,0.6,0
0,0.7,0
0,0.6,0
0,0.7,0
0,0.7,0
0,0.6,0
5.22;1.1;0.74;0.51;0.44,0.8,200
0,0.75,0
0.26;0.03,0.75,200
0,0.75,204
0,0.75,0
0,0.75,0
0,0.75,0
0,0.6,0
0,0.6,204
0,0.75,204
0,0.7,0
0,0.4,0
0,0.7,204
0.16;0.08,0.75,200
0,0.6,0
0,0.7,204
0,0.7,204
0,0.6,204
0,0.7,204
0.64;0.54;0.26;0.21;0.18,0.8,200|200
0,0.4,204
0,0.4,0
0,0.7,0
0,0.8,0|0
0,0.7,204
0.08;0.02,0.8,200|200
0,1.6,0
0,0.6,204
0,1,0|0
0,0.8,0
0,0.75,204
0,0.75,0
0,0.75,0
0,0.75,204
0,0.75,0
0,0.7,204
0,0.75,204
0,0.8,0
0,0.75,204
0,0.8,204
0,0.7,204
0,0.6,0
0,0.75,204
0,0.75,0
0,0.7,204
0.07,0.75,200
0,0.8,204|204
0,0.8,0|0
0,0.8,0|0
1.62;0.44;0.18;0.11;0.11,0.8,200|200
0,0.75,204
0,0.8,0
0,0.75,0
0,0.6,204
0,0.75,0
0,1,0|0
0,0.75,0
0,0.75,0
0,0.75,204
0.18,0.75,200
0,0.75,204
0,0.4,0
0,0.75,0
0,0.75,0
0,0.75,204
0,0.7,204
0,0.75,0
0,0.7,0
0.36;0.08,1.3,200
0,0.8,0|0
0,0.7,204
0,0.6,0
0,0.7,0
1.6;0.32;0.3;0.06;0.04,0.4,200
0,0.7,204
0.08,0.6,200
0,0.75,0
0.09,0.7,200
0,0.75,204
0,0.6,204
0,0.75,204
0,0.7,0
0,0.75,0
0,0.7,0
0,0.7,204
0,0.75,0
0,0.75,0
0,0.7,204
0.02,0.7,200
0.01,0.7,200
11.2,1,200
0.03;0.03,1.3,200
0,1,204|204
0,0.75,0
0,0.4,0
0,0.75,204
0,0.75,0
0,1,0|0
0,0.7,0
0,0.6,0
0.01,0.8,200
0,0.6,0
0,0.7,204
0,0.6,0
0,0.7,204
0,0.7,0
0,0.4,0
0,0.7,204
0,0.7,204
0.61;0.18,0.7,200
0,0.7,0
0,1.6,204
0,0.75,204
0,0.6,0
1.24,0.75,200
0,0.75,204
2.8;0.04,0.7,200
0.07,1.3,200
0.84,0.4,200
0,0.75,204
0,0.75,0
0,1.3,204
0,0.8,0|0
0,0.75,204
0.36;0.23;0.08,1,200|200
0.08,0.75,200
0.03,0.75,200
0,0.7,0
0,0.6,0
0,0.6,204
0,0.75,204
0,0.75,204
0,0.4,0
0,0.75,204
0,0.6,0
0,0.8,0|0
0,0.7,0
0.32,0.8,200
0,0.4,0
0,0.4,204
0,0.6,204
0,0.6,0
0,0.7,0
0,0.6,0
3.81;0.41;0.03,0.75,200
0,0.75,204
0,0.7,204
0,0.6,0
0,0.75,204
0,0.75,204
0,0.75,0
0,0.6,204
0,0.7,204
0.02,0.75,200
0,0.7,204
0,0.7,204
0,0.6,0
0,0.75,0
0.66;0.36,0.7,200
0,0.7,0
0,0.7,0
0,0.75,0
0.34,0.75,200
0,0.7,204
0,0.7,204
0,0.7,204
0,0.6,0
0,0.75,204
0,0.75,204
0.09,0.7,200
0,0.7,0
0,0.7,0
0,0.8,0
0,0.4,0
0,0.6,0
0,0.4,0
0,1.6,0
0.24,0.7,200
0,0.75,0
0,0.75,204
0,0.8,0
0,0.75,0
0,0.7,0
0,0.75,0
0,0.6,204
0.36,0.75,200
0,0.7,0
0.37;0.32,0.6,200
0,0.75,204
0,0.75,0
0,0.7,204
0,0.75,204
0,0.75,204
0,1.3,0
0,0.75,0
0,0.75,204
0,0.75,204
0,0.7,0
0,0.8,0
0.12,0.75,200
0,0.7,204
0.48,0.75,200
0,0.6,204
0,0.75,0
0.11,1.3,200
0,0.75,0
0,0.75,204
0,0.6,204
0,0.7,0
0,0.75,204
0,0.7,0
0,0.6,0
0.26;0.08;0.03,0.7,200
0,0.75,204
0,0.75,0
0,0.75,204
0,0.6,204
0,0.7,204
0,0.75,204
0.76;0.32;0.28;0.24;0.24,0.7,200
0.35,0.75,200
0,0.75,0
0,0.75,0
0,0.75,0
0,0.8,0|0
0,0.4,0
0,0.6,0
0,0.6,0
0.03,0.7,200
0,0.75,0
2.4,0.7,200
0,0.4,0
0,1.3,204
0,0.75,0
0,0.7,204
0,0.75,204
0,0.75,204
0,0.7,0
0,0.7,204
0.05,0.75,200
0,0.8,0
0,1.6,204
0,0.7,204
0,0.6,0
0.36,0.7,200
0,0.7,0
0,0.6,0
0,1.6,0
0.03,0.6,200
0,0.6,0
0.04,0.6,200
0,0.8,0
0,0.7,0
0.16,0.8,200
0,0.75,204
0,0.75,0
0,0.75,0
0,0.6,204
0,0.6,0
0,0.8,0|0
0,0.7,204
0,0.8,0
0,0.6,0
0,0.6,0
0,0.6,0
0.08,1.3,200
0,0.8,0
0.09,0.6,200
0,0.7,204
0,0.6,0
0,0.7,0
0,0.7,0
0.21,0.75,200
0,0.75,204
0,0.75,204
0,0.7,0
0,0.75,204
0.56;0.18;0.11,0.8,200|200
0.03;0.03,0.6,200
0,0.75,204
0,0.75,204
0,1.6,204
0,1,0|0
0,0.8,0|0
0,0.8,0|0
0,0.6,204
0,0.6,0
0,0.7,204
0,0.6,0
0,0.7,0
0,0.75,0
0,0.75,0
0.24,0.6,200
0.2;0.15,0.75,200
0,0.7,204
0,0.8,0
0.09;0.09,0.7,200
0,0.7,204
0,0.75,204
0,0.8,0|0
0,0.8,0
0,0.75,204
0,0.6,0
0.2;0.01,0.75,200
0,0.75,0
0,0.7,0
0,0.8,0
0,0.75,0
0,0.7,0
0,0.8,0|0
0,0.7,0
0,0.6,0
0,0.7,0
0,1.6,0
0,0.6,204
0,0.6,204
0,0.7,0
0,0.6,0
0,0.75,204
0,0.75,0
0,0.75,0
0,0.75,204
0,0.75,204
0,0.75,0
0,0.75,0
0.01,0.75,200
0,0.75,0
0,0.8,0
0,0.7,0
0,0.6,0
0,0.75,0
0,0.75,204
0.04;0.02,0.75,200
0.11,0.7,200
0.24,0.7,200
1.23;0.16;0.12,0.7,200
0.36;0.08,0.75,200
0.26,0.7,200
0,1.6,0
0,0.6,0
0,0.7,0
0,0.8,0
0,1.6,0
0,0.6,0
0,0.7,0
0,0.8,0
0,0.75,0
0,0.7,0
0.2;0.07,0.6,200
0.25,0.75,200
0,0.75,0
0,0.8,0
0,0.75,0
0,0.8,204
0,0.6,0
0,0.7,0
0,0.6,204
2.76;0.2;0.02,0.7,200
0,0.7,0
2.88;1.88;0.68;0.4;0.32,1,200
2.12;0.12;0.01,0.7,200
0,0.75,0
7.71;0.03,1,200
0,0.7,0
0,0.75,204
0,0.7,0
0,0.7,0
0,0.8,0|0
0,0.75,204
0,0.75,204
0,0.7,0
0,0.6,0
0,0.75,204
0.64;0.5,0.75,200
0,0.7,204
0,0.4,0
0,0.6,204
0,0.7,0
0,0.75,204
0,0.75,0
1.3;0.31,0.4,200
0,1,0|0
0.03,0.7,200
0.17,0.6,200
0,0.8,0|0
0.07,0.6,200
0,0.7,0
0.04,0.75,200
0,0.8,0
0,0.7,0
0,0.75,0
0.08,0.75,200
0,0.7,0
0,0.75,204
0,0.7,204
0,0.6,204
0,0.75,0
0.02,0.6,200
0,0.6,204
0,0.7,204
0,0.7,0
0,0.6,204
0,0.6,204
0,0.7,0
0,0.8,0|0
0.01,1.6,200
0.68;0.64,1.6,200
0,0.6,0
0.11;0.08;0.02,0.6,200
0,0.6,0
0.11,0.7,200
0,1,0|0
0,0.8,0
0,0.75,204
0,0.7,0
0,0.7,0
0,0.7,0
0,0.75,0
0,0.8,0
0,0.6,0
0,0.6,0
1.36;0.4;0.36;0.27;0.19,1.6,200
0.12;0.07,0.75,200
0,0.75,0
0,1,0|0
0,0.75,204
0,0.4,0
0,0.75,0
0,0.6,0
0,0.75,0
0,0.8,0|0
0,0.75,0
0.24,0.75,200
0,0.7,0
0,0.75,204
0,0.6,0
0,1,0|0
0,1.3,0
0,0.8,0
0.12;0.06,0.6,200
0,0.6,204
0,0.7,0
0,0.6,204
0,0.6,0
0,0.6,204
3.56;0.27,0.75,200
0.12,0.75,200
0.08,0.75,200
0,0.7,204
0,0.75,0
0,0.7,0
0,0.6,204
0,0.8,204
0,0.75,204
0.01,0.75,200
0,0.6,0
0.24,0.7,200
0,0.8,0
0,0.7,0
0,0.75,0
0,0.8,0
0,0.6,0
0,0.7,204
0.02,0.8,200|200
0,0.8,0|0
0,0.6,204
0,0.75,0
0.04,0.8,200|200
0,0.7,204
0,0.75,0
1.21;0.25,1.3,200
0,0.75,204
0,0.75,0
0,0.75,0
0.01,0.8,200
0.62;0.08,0.75,200
0,0.6,0
0,0.75,204
0,0.6,204
0,0.7,0
0,0.75,0
0.28;0.07,1.6,200
0,0.7,204
0,1.6,0
0,0.7,0
0,0.75,204
0,0.75,0
0,0.7,0
0,1,204|204
0,0.75,204
0,0.75,0
0,0.75,0
0,0.75,204
0,0.75,204
0,0.8,0|0
0,0.7,204
0,0.75,0
0,0.4,0
0,0.6,204
0,0.75,0
0,0.6,0
0,0.75,204
0,0.8,0|0
0,0.4,0
0.56;0.04,0.7,200
0.17;0.01,0.6,200
0.08,0.6,200
0,0.7,0
0,0.7,0
0,0.7,0
0,1,204|204
0,0.75,204
0,0.7,204
0,0.6,204
0,0.7,204
0,0.75,0
0,0.6,204
0,0.6,204
1.4;0.8;0.27;0.2;0.19,1,200
0,0.75,0
0,0.6,0
0.03,0.7,200
0.02,0.7,200
0,0.75,0
0,0.7,204
0,0.6,0
0.08;0.01,1.6,200
0,0.75,0
0,0.8,0|0
0,0.8,204|204
0,1.3,0
0,0.7,0
0,0.75,204
1.2;0.36;0.36;0.08;0.08,0.75,200
0,0.6,0
0,0.7,0
0,0.6,0
0,1.6,0
0,0.4,204
0,0.75,0
0,0.7,0
0,0.7,0
0,0.4,0
0,0.75,204
0,0.75,204
0,0.6,204
0,0.75,204
0,0.75,204
0,0.75,204
0,0.75,0
0.43;0.19,0.75,200
0.6;0.19,0.75,200
0,0.8,204|204
0,0.75,0
2.8,0.75,200
0.02,0.6,200
0.01,0.75,200
0.02,0.7,200
0,0.75,204
0,0.75,204
0,0.6,0
0,0.75,0
0.2,0.6,200
0,0.4,0
0,0.6,0
0,0.6,204
0,1.6,204
0,0.8,0|0
0,0.75,0
0,0.8,204
0,0.75,204
0,0.6,0
0,0.75,0
0,0.75,204
0,0.75,0
0,0.75,0
0.01,0.75,200
0,0.7,204
0.01,0.75,200
0,0.75,204
0,0.75,0
0,0.7,0
0,0.6,0
0,0.75,0
0,0.75,204
0,0.7,0
0,0.75,204
0,0.7,0
0,0.6,204
0.6;0.07,0.8,200|200
0.56;0.19,0.7,200
0.11,0.7,200
0,0.7,0
0,0.8,0
0,1,0|0
0,0.8,0
0,0.75,0
0,0.7,0
0,0.7,0
0,0.75,0
0.56,0.6,200
0,0.7,0
0,0.75,0
0.02,0.75,200
0.02,0.75,200
0,0.7,0
0,0.6,0
0,0.7,0
0,0.8,0
0,1.6,0
0,0.75,0
0,0.7,0
0,0.4,0
0.19;0.15,0.7,200
0,0.8,0
0,0.6,0
0,0.8,0
0,0.7,0
0,0.8,0
0,0.7,0
0,1.6,0
0,0.8,0|0
0,0.75,0
0,0.6,0
0,0.8,0
0,0.75,0
0,0.75,0
0,0.7,0
0,0.75,204
0.01,0.75,200
0,0.6,204
0,0.4,204
0.32,0.4,200
0,0.8,0
0.94;0.38,0.6,200
0,0.8,0
0,1.3,0
0,0.7,0
0,0.4,0
0,0.7,0
0,0.8,0|0
0,0.7,0
0.36;0.2;0.11,0.8,200
3.2;1;0.36;0.28;0.21,1.6,200
0,0.75,0
0,0.75,0
0,0.75,0
0,0.75,0
0,0.6,0
0,0.75,0
0,0.75,0
0,0.7,0
0.12;0.07,0.7,200
0,0.6,204
0,0.7,0
0.8,0.7,200
0,0.7,0
0,0.75,0
0,0.8,0|0
0,0.75,0
0,0.6,204
0,0.7,0
0,0.6,0
0,0.4,0
0.56,0.8,200
0,0.75,204
0,0.6,0
0.04;0.03,1.6,200
0,0.7,0
0,0.4,0
0,0.4,0
0,0.8,0|0
0,0.8,0
0,0.7,0
0,0.75,204
0,0.75,0
0,0.6,204
0,1.6,0
0,0.75,204
0,0.75,204
0,1,0|0
0,0.8,0
0,0.75,0
0,1.6,0
0,0.75,0
0.65;0.14,0.7,200
0,0.6,0
0.99;0.98;0.53;0.43;0.25,0.8,200
0,0.7,0
0,0.4,0
0,0.8,0
2.31;0.02,0.75,200
0,0.75,0
0.09,0.75,200
0,0.7,204
0.12;0.03,0.7,200
0,0.75,0
0,0.75,204
0,0.7,0
0.08,0.6,200
0,1.6,0
0,0.7,204
0,0.7,0
0.62;0.14,0.7,200
0,0.7,0
0,0.7,0
0,0.6,0
0,0.7,0
0.12,1.6,200
0,0.8,0
0,0.75,0
0.84,1.3,200
0,0.75,204
0,0.75,0
0,0.7,0
0.01,0.4,200
2.64,0.6,200
0,0.6,0
0,0.75,204
0,0.7,204
0,0.7,0
0,0.4,0
0,0.6,0
0.07,0.8,200
0,0.8,0|0
0,0.8,0
0.25;0.2;0.02,0.8,200
0,0.75,0
0,0.75,204
0,0.75,0
0,0.75,0
0,0.8,204
0,0.7,0
0,0.75,0
0.04,0.6,200
0,0.75,0
0,0.8,0
0,0.75,0
0,0.75,0
0,0.75,204
0,0.75,204
0,0.6,0
0,0.6,0
0,0.6,204
0,0.7,204
0,0.75,0
0,0.7,204
0,0.8,0
0.05;0.02,1.6,200
0,0.7,0
0,0.7,0
0,0.75,0
0,0.7,0
0,0.6,204
0,0.6,0
0,0.7,0
0,0.75,204
0.65;0.07,0.75,200
0,0.8,0|0
0,0.6,0
0,0.75,204
0,0.75,0
0.03,0.75,200
0.07,0.6,200
0,0.75,204
0,0.7,204
0,0.6,0
0,1,0|0
0,0.6,0
0,0.6,0
0,0.8,0
0,0.6,0
0,1.6,0
0,0.6,0
0,1.6,204
0,0.6,0
0,0.4,0
0,0.7,0
0,0.6,204
0.06;0.04,0.75,200
0.19;0.03,0.7,200
0,0.75,0
0.4;0.09,0.6,200
0,0.75,204
0,0.6,0
0,0.4,204
0,0.75,204
0,0.7,204
0,0.7,0
