2.41;0.34;0.32;0.2;0.15,1.7,200
0,1.2,0
0,2,0
0,1.4,0|0
0,1.1,0
2.2;1.89;0.19;0.03,1.1,200
0,1.1,204
0,1.1,0
0,1.1,0
0,1,0
0.23;0.04;0.01,1.1,200
0,1,0
0,1,0
0,1,204
0,1,0
0,1.1,0
0.2;0.04,1.1,200
0,1.1,0
0,1,0
0,1,0
0,1,0
0,1.1,0
0,1.1,0
0,1,0
1.13;1.12;1.11;1;0.64,1,200
1.6;0.07,1.1,200
0,1,0
0,1,0
0,1.1,0
0,1,0
0,1,0
0,1,0
0,1.1,0
0.8;0.34;0.32;0.04;0.04,1,200
4.23;1.28;0.8;0.05;0.04,1,200
0.04;0.02,1.2,200|200
0,1,0
0.04,1.1,200
0,1,0
0,1,0
0,1.1,0
1.57;0.05,1.1,200
0.52;0.04;0.02;0.01,1.1,200
0,1,0
0,1,0
1.36;0.2;0.03,1,200
0,1,0
0,1,0
0.52;0.02,1.1,200
0,1,0
0,1,0
0,1.1,0
0,1,0
9.21;0.27;0.07;0.04,1,200
0,1,0
0.8;0.04,1,200
0,1,0
0,1.1,0
0,1,0
0.07,1.1,200
0.29;0.27;0.07,1.1,200
0,1.2,0|0
0,1.1,0
0,1.1,0
0,1,0
0.07;0.02,1,200
0,1,0
0.12;0.05;0.02,1,200
1.36;0.83;0.28;0.14;0.08,1,200
0,1,0
0.28;0.07,1,200
0,1.1,0
0,1.1,0
0,1,0
0,1.1,0
0,1.1,0
0,1.1,0
0,1,0
0,1,0
0.1;0.09;0.08;0.05,1.1,200
0,1,0
0,1.1,0
0,1,0
0,1.2,0|0
0,1.1,0
0,1.1,0
0,1.1,0
0,1.1,0
0,1.1,0
0,1.1,0
0.33,1.1,200
0,1,0
0.02,1.1,200
0.28;0.03,1.1,200
0.16;0.04,1.1,200
0.04;0.02,1.1,200
0,1.1,0
0,1,0
1;0.23;0.06;0.04;0.02,1,200
0,1.1,0
0,1.1,0
1;0.24;0.12;0.06;0.04,1.1,200
0.04;0.04;0.02,1,200
0,1,0
0,1,0
0,1,0
0,1,0
0,1.1,0
0,1.1,0
0,1.1,0
0,1.1,0
0,1.1,204
0,1,0
0,1,0
0,1,0
0,1,0
0.2;0.04,1,200
0,1.1,0
0,1,0
0.52;0.02,1,200
0,1,0
0,1.1,0
0,1,0
1.36;0.8;0.23;0.14;0.09,1,200
0,1.1,0
0,1,0
0,1,0
1.22;0.68;0.34;0.32;0.27,1.1,200
0,1,0
0,1,0
0,1.1,0
1.36;0.2;0.07;0.02,1.1,200
1.36;0.06,1.1,200
0,1,0
0.28;0.2;0.1;0.04,1.1,200
0,1.1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1.1,0
0,1.1,0
0,1,0
0,1.1,0
0,1,0
0,1.7,0
0,1.1,0
0,1,0
0,1,0
0.74;0.15;0.04;0.04;0.02,1.1,200
0,1,0
0,1.1,0
0,1.1,0
0,1,0
0,1,0
0.08;0.04;0.02,1,200
0,1,0
0,1,0
0.28;0.08,1,200
0,1.1,0
0,1,0
0.05,1,200
0,1.1,0
0,1,0
0,1,0
0,1,0
0,1.1,0
0.36;0.12;0.08;0.03,1.1,200
0.8;0.36;0.07;0.03,1.1,200
0,1,0
0,0.8,0
0,1.4,0|0
0,1.7,0
0,1.1,0
0.04,1.1,200
0,1,0
0.15,1.1,200
0,1,0
0,1,0
0,1,0
0,1,0
0.06;0.02,1.1,200
0,1,0
0,1.1,0
0.8;0.45;0.02,1,200
0,1,0
0,1,0
1.6;0.01,1.4,200
0,1,0
0.8;0.55;0.27;0.07,1.1,200
0,1,0
0,1,204
0,0.8,0
0,1,0
0.52;0.07;0.03,1.1,200
0.52,1,200
0.51;0.04,1.1,200
0.2;0.04;0.04,1.1,200
0,1.1,0
0,1,0
1.36;0.99;0.05;0.05;0.04,1.1,200
0,1.1,0
0,1,0
0,1.1,0
0,1,0
0,1.1,0
0,1,0
0,1,0
0,1,0
0,1.1,0
0,1.1,0
0,1,0
1.36;0.07,1.1,200
0.8;0.42;0.36;0.27;0.1,1.1,200
0,1,0
0,1.1,0
1.4;0.8;0.36;0.22;0.07,1,200
0,1,0
0,1,0
0,1,0
0.05,1.1,200
0,1.1,0
0,1,0
0.05;0.02,1,200
0,1,0
0,1.7,0
0.8;0.4;0.2;0.04,1,200
0,1.1,0
0.07,1.1,200
0,1,0
0,1,0
0,1,0
0,1,0
0.04;0.04,1,200
0,1,0
0,1,0
1.26;0.12;0.08;0.05;0.02,1,200
0,1,0
0,1.1,0
0,1,0
0,1,0
0.06,1.2,200
0,1.1,0
0.05,1.1,200
0,1,0
0,1.1,0
0,1.1,0
0,1.1,0
0,1,0
0.1,1.1,200
0,1.1,0
0,1.7,0
1.9;1.8;0.8;0.36;0.34,1.4,200
0.12;0.11;0.09;0.02;0.01,1.7,200
0,1.4,0|0
0,1.2,0
0,1.1,0
0,1.1,0
0,1.1,0
0,1,0
0.03;0.02;0.02,1,200
0,1,0
0,1,0
0,1,0
0,1,0
0,1.1,0
0,1,0
0,1.1,0
0,1.1,0
0.1;0.05;0.04;0.02,1.1,200
0,1,0
0,1.4,0|0
0,1,0
1.57;0.88;0.8;0.13,1,200
0,1,0
0.56,1,200
