0,0.9,204
0,0.9,0|0
0,0.8,0
1.28;0.27;0.05,1,200
0,0.8,0
1.36;0.02,1.2,200|200
0,0.9,0
0,0.9,0
0,1.7,0
0,1.1,0|0
0,1.5,0
3.2;1.36;1.32;0.55;0.44,1,200
0,0.8,0
0,0.8,0
2;0.2;0.05,1.5,200
0,1,0|0
0,1,0
0,1.8,0
0,0.8,0
0.16;0.08;0.02,0.8,200
0,1.4,0
0.8;0.12,1.7,200
1.44;0.06;0.02,1.7,200
0,0.6,0
0,0.9,204
1.81;1.36;1.17;0.54;0.37,1.8,200
0,1.2,0|0
0,1,0
0,1.8,0
0,0.8,0
0,1,0
0,0.9,0
0,0.9,0|0
0,1.4,0
0,0.6,0
0,0.6,0
1.36;0.21;0.06;0.02,1,200
0,0.8,0
0,1.5,0
0,0.8,0
0,1.2,0|0
1.2;0.2;0.06,1,200
0,0.8,0
0,1.8,0
0,1.8,0
0,0.8,0
0,1,0
0,1.5,0
0,0.8,0
0,0.9,0
5.57;1.6;1.12;0.88;0.41,1.1,200
0,1.4,0
0,0.9,0
0,0.8,0
4.69;2.6;0.2;0.15;0.12,1.5,200
0,0.8,0
0,1,0|0
0,1,204
0,0.8,0
0,0.6,0
0,0.8,0
0.77;0.68;0.52;0.25;0.08,1.2,200|200
0,1.8,0
0,1,0
0,0.8,0
0,0.6,0
2.32;2.16;2;1.66;1.01,1.8,200
2.76;0.8;0.68;0.4;0.18,1,200
1.36;1.01;0.04,0.6,200
0,0.8,0
0,1.2,0|0
0,0.8,0
0,0.9,0
0,1,0
0,1.7,204
1.44;1.23;0.6;0.54;0.2,0.9,200|200
0.8;0.07;0.02,1.1,200|200
0.15,0.7,200
1.03;0.59;0.35;0.33;0.24,0.8,200
0,1.8,0
0,0.8,0
0,0.6,0
0,0.6,0
0,0.6,0
0,0.6,0
0,1,0
0,1,0
0.16,1,200|200
0.68;0.16;0.05,1,200|200
1.52;0.8;0.64;0.44;0.36,1.1,200
0,0.9,0
2.63;1.96;1.48;0.71;0.6,1.1,200
0,0.9,204
0,1.4,0
0.88;0.08,1.7,200
0.04;0.02,0.9,200
0,0.9,0
0,0.8,0
0,0.9,0|0
0,1,0
0,0.8,0
0,0.8,0
0,0.8,0
1.21;0.02,1,200
0,1,0
0,1,0
13.32;0.2,1.2,200|200
0.16;0.04,0.6,200
0,1,0
1.56;1.31;0.52;0.24;0.04,1.1,200
0,0.5,0
0.16,0.5,200
0,0.9,0|0
