0,0.8,0|0
0,1.6,0
0,0.8,0|0
0,1.6,0
0,1.3,0
0,0.8,0
0.31;0.06;0.04,0.4,200
0,1.3,0
0,0.8,0
0,1.6,0
0,1.6,0
0,0.8,0
0.61;0.04,0.8,200|200
0,0.4,0
0,1,0|0
0,0.8,0
0,0.4,0
0,0.8,0
0,0.8,0|0
0,0.8,0|0
0,0.8,0|0
0,0.4,204
0,0.8,0
0,1,204|204
0,0.8,204|204
0,1.3,204
0,1,0|0
0.71,0.8,200
0,0.8,204
0,1,200|204
0,1,204|204
0,1.3,204
0,0.8,0|0
0,1,0|0
0.03,0.8,200
0,1.6,204
0,0.4,0
0,0.8,0
0.08;0.07,1.3,200
0,1,204|204
0,0.8,204
0,0.8,0
0,0.8,0
0,1.3,0
0.26;0.24;0.03,0.8,200|200
0,1.3,204
0,0.8,0
0,0.8,0
0,0.8,0|0
0,0.8,0
0.43;0.2;0.04,0.4,200
0.29;0.12;0.12;0.03,1.6,200
0,0.4,0
0,0.8,204
0,1.3,0
0,0.8,0
0,1,0|0
0,0.4,0
0,0.8,0|0
0,1.6,0
0,0.8,204
0.26;0.09;0.07,0.8,200
0,0.8,0
0,1.3,0
0,1.3,0
0,0.8,0|0
0,0.4,0
0,0.8,0
0,1.3,204
0,0.8,204
0,1.3,204
0.03,0.4,200
0,0.8,0|0
0,0.8,0
0,0.8,0
0,1.6,0
0,0.8,0|0
0.07,1,204|200
0,1.6,0
0,0.8,0|0
0,0.8,0|0
0.07;0.03,1,200|200
0,0.8,0
0,1.6,0
0,0.4,0
0,1,0|0
0,0.4,0
0,0.8,0
0,0.8,0|0
0,0.8,0
0,0.4,0
0,0.8,0
0.26,1.6,200
0.03;0.02,0.8,200|200
0,1,0|0
0.04;0.03;0.02,0.8,200
0,0.8,0|0
0,0.8,0|0
0,0.8,0
0,1,0|0
0,1.3,0
0,0.8,204
0,0.4,204
0.24,1,200|200
0.2,0.4,200
0,0.8,0
0,1.3,0
0,1.3,0
0,0.8,0|0
0,0.8,0
0,1.6,204
0,0.8,0|0
0.07,0.4,200
1.24,0.8,200
0,1.6,0
0,0.8,0|0
0.08,0.8,200
0,1.3,0
0,0.8,0|0
0,0.8,0
0,1.3,204
0,1.6,0
0,1,204|204
0.04,0.8,200
0,0.8,0
0,1.6,0
0,0.4,0
1.03;0.48;0.1;0.02,0.8,200
0,1.6,0
0,0.4,0
0.2;0.03,1.3,200
0,1,0|0
0,0.8,0
0,1.6,0
0,1,0|0
0,1.6,0
0,1.6,0
0,1.6,0
0,0.8,0
0,0.4,0
0,1,0|0
0,1.3,204
0,1.3,0
0,1,204|204
0,0.8,0|0
0,0.4,0
0.26;0.03,1.6,200
0,1.3,204
0,0.8,0|0
0,0.8,0
0,1.6,0
0.2;0.07,0.4,200
0,1.6,204
0,1.6,0
1.4;0.12;0.1;0.04;0.04,0.8,200
0.03,1,204|200
0,1.6,0
0,1.6,0
0,0.8,0|0
0,0.8,204|204
0,0.4,0
0,0.4,0
0,1,204|204
0.03,1,200|200
0,0.4,0
0,1,0|0
0,0.8,0
0,0.4,0
0.25;0.04,0.8,200
0,1.3,0
0,1,0|0
0,0.8,0
0,0.8,200|204
0,1.6,204
0,1.3,0
0,0.4,0
0.2,0.8,200|200
0.08,0.8,200
0,0.8,0
0,1.6,204
0,1.6,204
0,1,204|204
0,0.4,0
0.26;0.02,1.6,200
0.02,1,200|200
0,0.8,0|0
0,0.4,0
0.25;0.04,0.8,200
0,0.8,0
0,1,0|0
0.03,0.8,200
0,1,0|0
0,1.3,0
0.08;0.04,1.3,200
0,0.4,0
0,1.6,0
0,1,0|0
0.35;0.09;0.04,1.6,200
0,0.8,0|0
0.8,0.4,200
0.03,1.3,200
0,1.3,0
0.33,0.8,200
0.09;0.03,0.8,200|200
0,1,0|0
0,0.8,0
0,0.8,0
0,0.8,0
0,1,0|0
0,0.8,204|204
0,1,0|0
0,1,0|0
0,1.6,0
0,0.8,0
0,1.3,0
0,1,204|204
0.51,0.4,200
0,1,0|0
0,0.8,204
0,0.4,0
0,1,204|204
0.03,0.4,200
0,1,204|204
0,0.8,0
0.06;0.01,0.8,200|200
0,1,0|0
0.04;0.03;0.02,1.6,200
0.05,0.8,200|200
0,1,0|0
0,1.6,0
0,0.8,0|0
0,0.4,0
0,1.6,0
0,1.6,0
0,1.6,0
0,1.6,0
0,0.4,0
0,1.3,0
0.48;0.33;0.15,1,200|200
0.59;0.04,1.6,200
0,1.6,0
0,1.3,204
0,0.8,0|0
0,0.8,0
0,0.4,0
0,1.6,0
0,0.8,0
0,0.8,0|0
0,1.3,0
0,0.4,0
0.07,1.3,200
0,1.3,0
0,0.8,0|0
0.35;0.06;0.02;0.01,0.8,200|200
0,0.8,0
0,0.4,0
0.04;0.03,0.8,200
0,1.6,0
0,0.8,204
0,0.8,0|0
0,0.8,0|0
0,1,0|0
0,0.4,0
0,1.6,204
0,0.8,0|0
0,0.8,0|0
0.16;0.12,1.6,200
0,0.8,0
0,0.8,0
0,0.4,0
0,1.3,204
0,0.4,0
0,0.8,0|0
0,1.3,204
0,0.8,0
0,1,0|0
0,0.4,0
0,1.6,0
0,0.4,204
0.8;0.68;0.15,0.4,200
0,0.8,0
0,1.3,0
0,1.6,0
0.15,1.6,200
0,1.6,0
0,1.6,0
0,0.8,0
0,0.8,0|0
0,1.3,0
0.03,0.8,200
0.66;0.04;0.01,0.4,200
0,1.3,0
0,0.8,204|204
0,0.8,0|0
0,0.8,204|204
0,1.3,0
0.36,0.8,200
0,0.8,0
0,1.6,0
0,1.3,0
0,1.6,0
0,1.6,204
0,0.8,0|0
0,0.8,0
0,0.8,0
0.04;0.02,0.8,200|200
0,1.6,0
0.23,1.6,200
0,0.8,0|0
0,1.3,0
0,1,0|0
0.04,0.4,200
0,0.8,0|0
0,0.8,204|204
0,1.6,0
0.02,1.6,200
0,0.8,200|204
0,1.6,0
0,1,200|204
0,1.6,0
0,1.6,0
0,0.8,0|0
0,1,0|0
0,1.6,0
0,0.8,0|0
0,0.8,0
0,1.6,0
0,1.6,0
0,0.8,0|0
0,1.6,0
0,0.4,0
0.2;0.03,1.6,200
0,1.3,0
0.04;0.03,0.8,200
0,1.3,204
0,0.4,204
1.36;0.2;0.19;0.14;0.09,0.8,200
0,1,204|204
0,1,0|0
0,1.3,204
0,0.8,0|0
0,0.4,0
0.52;0.41;0.14;0.13,0.8,200|200
0,0.8,0
0,1,0|0
0,0.4,0
0,0.4,204
0,0.4,0
0.31;0.06,0.8,200|200
0,1.6,0
0,1.6,0
0.27,1.6,200
0,0.8,0
0,0.8,0|0
0,1.6,0
0.51;0.12,0.8,200
0,1,204|204
0,1.3,0
0,1,0|0
0,0.8,0
0,0.8,0|0
0,1.3,0
0,0.4,0
0,1.3,204
0,1.6,0
0,0.4,0
0,0.4,0
0.17;0.16,1.6,200
0,1,0|0
0,0.8,204|204
0.01,0.4,200
0,1,200|204
0.4,0.8,200
0,1,0|0
0.03,0.4,200
0,0.8,0
0,0.8,0
0.04,0.8,200
0,0.8,0
0,1.3,0
0,0.4,0
0,1.6,0
1.3;0.28;0.18;0.1;0.02,0.4,200
0,0.8,0|0
0,1,0|0
0.26,0.8,200|200
0,0.8,0|0
0,0.8,0
0,0.8,0|0
7.71;0.85,0.8,200
0,0.8,0|0
0,0.4,204
0,1.6,0
0,1.6,204
0,0.8,0
0,0.8,0
0,1.3,0
0,1,0|0
0,0.8,0
0,0.8,0|0
0,0.4,0
0.2;0.04,1.6,200
0,1.3,204
0,0.8,0
0.38;0.13,0.4,200
0,1.6,0
0,0.4,0
0,0.8,0|0
0,0.8,0|0
0,0.8,0|0
0,0.4,0
0,1.6,0
0,0.8,204
0,1.6,0
0,0.8,0|0
0.04,1,200|200
0,1.6,0
0,1.6,0
0,0.8,0
0,1,0|0
0,0.4,204
0,0.8,0|0
0,1,0|0
0,1,204|204
0,1.6,0
0,1.6,0
0.35,0.8,200|200
0,0.8,0|0
0.03,1.3,200
0.15,0.8,200
0,0.8,204
0,1.6,204
0,0.4,0
0,0.4,0
0.07;0.06,0.4,200
0,1.6,0
0.04,0.8,200|200
0,0.8,0|0
0,0.8,0|0
0,1,0|0
0.09;0.04,1.3,200
0.58;0.19;0.04,0.4,200
0.06,0.8,200|200
0,0.8,0|0
0,0.8,0
0.59;0.4;0.2;0.14;0.02,0.4,200
0,1.6,204
0,0.8,200|204
0,0.4,0
0,1.3,204
0,1,204|204
0,0.8,0
0,0.8,0|0
0,1,204|204
0,1.6,0
0.57;0.19;0.06;0.02,1.6,200
0.03,1.6,200
0,1.3,204
0,0.4,0
0,0.8,0|0
0,0.4,204
0,0.8,0|0
0.26;0.04,0.8,200
0,0.4,0
0,0.8,0|0
0,1.6,0
0,0.8,0|0
0,0.4,0
0,0.4,0
0,1,0|0
0,1.3,0
0,0.8,0|0
0.47,1.6,200
0,0.8,204
0,0.8,0
0,0.4,0
0,1.6,0
0,1.6,0
0,0.8,0|0
0,1.6,0
0,0.8,0
16.15;0.09,1.3,200
0,0.4,0
0,0.8,0
0,0.4,0
0,1,0|0
0.35,0.4,200
0.35,1,204|200
0,1.3,0
0.02,0.8,200
0,1.6,0
0,0.8,0|0
0,0.8,204|204
0.26;0.12;0.06;0.02,0.8,200
0,0.8,0|0
0.09,0.4,200
0,1.6,0
0,0.8,0
0.18;0.03,1.3,200
0.59;0.19;0.08;0.04;0.01,0.4,200
0,0.8,0|0
0,0.4,0
0,0.8,0|0
0,0.4,0
0,0.4,204
0,0.4,0
0.02,0.8,200|200
0,0.8,0|0
0,0.8,0
0.03,1.3,200
0,1.3,204
0,0.8,0
0,0.4,0
0,0.8,0|0
0,1.3,0
0,1,0|0
0.05;0.02,0.8,200|200
0,0.8,0|0
0,0.8,0
0,0.4,0
0,1.3,0
0,0.8,204
0,0.8,0|0
0,0.8,0
0,0.4,0
1.36;0.35;0.2;0.08;0.05,0.4,200
0,1.3,204
0,0.4,0
1.36;0.02;0.01,0.8,200
0,0.8,0|0
0.02,1.6,200
0,0.8,0
0,1,0|0
0,1.3,0
0.04;0.04,0.4,200
0,1,0|0
0,0.4,0
0,0.4,204
0,0.8,0
0,1.6,0
0,0.8,0|0
0,0.8,0|0
0,1.6,0
0,1.3,0
0,0.8,204
0,0.4,0
0.01,1.6,200
0.16,1,200|200
0,0.4,0
0,0.8,0
0,0.8,0
0,0.8,0
0,0.4,0
0.03;0.01,0.4,200
0,1.6,0
0,0.8,0
0,1.3,0
0.04,1.3,200
0,0.4,0
0,0.8,0
0,0.8,200|204
0,0.4,0
0,0.8,0|0
0,0.8,0
0,0.4,0
0,0.4,0
0,0.8,0
0,0.8,0|0
0,1.6,0
0,0.8,0
0,0.4,0
0,1.6,0
1.65,0.8,200
0,0.4,0
0,0.8,0
0,0.8,0
0,1,0|0
0,0.8,0
0,0.8,204|204
0,0.8,0
0.24,0.4,200
0,0.8,0
0,1.6,0
0,1.6,0
0,0.8,0
0,1.6,0
0,0.4,0
0.99;0.52;0.42;0.21;0.02,0.8,200|200
0,0.4,0
0,1.6,0
0,1.3,0
0,0.8,0|0
0,0.8,0
0.03,1.6,200
0,0.8,0
0,1.3,0
0,0.8,0
0,1.3,0
0,0.8,0
0.03,0.8,200
0,1.6,0
0,1.6,0
0,0.8,0|0
0,1.6,0
0,1.6,204
0,1.3,0
0.03,0.8,200|200
0,0.8,0|0
0,0.4,0
0.03,0.8,200|200
0.26;0.03,0.8,200|200
0.19,0.4,200
0,0.8,204|204
0,0.4,0
0.05;0.02,0.8,200|200
0,0.4,0
0,0.4,0
0,0.4,0
0,0.8,0|0
0.09,0.4,200
0,0.8,0
0.05,0.8,200
0,1.6,0
0,0.8,0
0.32;0.14;0.03;0.01,1.6,200
0,0.4,0
0,1.6,0
0,0.8,0|0
0,1.6,0
0,0.4,0
0.8;0.45;0.18;0.08;0.02,0.8,200|200
0,1,200|204
0,0.8,0|0
0,1.6,0
0,1.3,0
0,0.8,0|0
0,1.6,0
0,1,0|0
0.2,0.8,200
0,0.4,0
0,1.6,0
0.03,1.6,200
0,1,204|204
0,0.4,0
0,0.8,0
0,0.8,0
0,0.4,0
0,0.4,0
0.03,1.3,200
0,0.8,0
0,1,204|204
0,1.6,0
0,1.3,204
0,0.8,0
0,0.8,0
0,0.4,0
0,1.6,0
0,0.8,0|0
0.2;0.08;0.06;0.06;0.01,1.6,200
0,0.4,204
0,1.6,0
0,0.8,0
0,1.6,0
1.56;0.79;0.58;0.33;0.24,1,200
0,0.4,0
