0,3.05,0
0,4.05,0
1.45;1.36;1.17;1.12;0.57,3.3,200
3.2;1.36;0.96;0.51;0.48,2.7,200
0.59;0.09;0.02,2.7,200
6.4;2.43;1.52;1.35;1.18,3.05,200
0,2.45,204
3.48;2.4;0.88;0.6;0.55,4.25,200
0,3.8,0
0.04;0.02,3.6,200|200
0.02,4.5,200
0,3.6,0|0
0,4.5,0
0,3.8,0
1.86;0.76;0.22;0.08,3.3,200|200
0,4.5,0
0,4.05,0
0,4.5,0
0,4.25,0
5.76;2.8;1.63;0.34;0.3,3.6,200
1.8;0.24;0.03,4.05,200
0,3.3,0
0,3.6,0|0
4.12;2.47;1.49;0.78;0.52,2.7,200
1.63;0.91;0.85;0.74;0.54,3.6,200|200
0,3.3,0|0
0,2.45,0
0,3.8,0
0,2.7,0
0,3.3,204
0.05,2.7,200
0,4.05,0
0,2.7,0
0,3.3,0
0,3.35,0|0
0,2.45,0
1.05;1.03;0.76;0.63;0.6,2.45,200
0,4.5,0
0,3.3,204
0.08;0.02,4.5,200
0,4.5,0
0,3.6,0|0
0,2.45,0
7.6;3.64;3;0.93;0.81,4.25,200
0,3.05,0|0
3.04;1.44;0.8;0.4;0.34,3.35,200|200
0,3.05,0|0
2.47;0.35;0.12;0.09;0.04,3.6,200|200
1.6;1.36;0.73;0.44;0.4,3.3,200|200
0,3.3,0|0
0,3.3,0
0.6;0.05;0.04;0.01,4.5,200
2;1.2;0.68;0.6;0.45,4.05,200
0,3.05,204|204
1.34;0.97;0.62;0.44;0.4,3.3,200
0,3.3,0|0
0.95;0.72;0.32;0.27;0.21,4.5,200
0,4.05,0
0.72;0.6,3.3,200|200
0,4.05,0
0,3.35,0|0
3.52;2.28;2.21;2.2;1.92,3.35,200
0,4.25,0
2.61;1.2;0.59;0.48;0.19,2.7,200
0,4.05,0
0,2.7,0
0,4.05,204
0,3.3,0|0
3.64;0.68;0.36;0.29;0.18,4.05,200
1.4;0.02,3.3,200|200
0,4.05,0
0,3.3,204|204
0,4.5,0
2.02;1;0.54;0.48;0.4,2.7,200
0.56;0.43;0.37;0.23;0.14,2.7,200
0,4.05,0
0.21;0.16;0.02,3.3,200|200
6.66;3.2;0.8;0.6;0.48,3.8,200
0,3.6,0|0
0.07,4.05,200
0,4.5,0
0,3.6,0|0
0,4.05,0
0,4.5,0
1.86;0.8;0.62;0.55;0.35,3.3,200
0,3.05,0|0
0,3.05,0
0,4.5,0
0,3.3,0
0,4.05,0
0,3.3,0
0,3.3,0
0,2.45,0
0,4.05,0
0,3.3,0|0
1.36;0.01,4.05,200
0.31;0.08;0.02,3.3,200
0,3.8,0
0,3.8,0
2.72;0.92;0.55;0.48;0.26,3.6,200|200
0,3.3,0|0
0.8;0.59;0.51;0.13;0.13,3.3,200|200
0,2.45,0
1.86,2.45,200
0,3.3,0
0,3.6,0|0
0.07,4.05,200
2.24;0.52;0.24;0.2;0.12,4.05,200
0,4.25,0
0,3.05,0|0
0,3.05,0
0,3.05,0|0
0,3.05,0
0,3.05,0|0
0,3.05,0
0,4.5,0
0,3.3,0|0
0,4.5,0
0,3.8,0
3.62;2;1.91;1.04;0.85,3.05,200
0,3.8,0
0.07,3.05,200|200
0,4.05,0
0.01,3.6,200|200
1.36;0.55;0.48;0.4;0.2,4.05,200
1.6;0.8;0.68;0.43;0.36,2.7,200
0,3.05,204|204
0,3.05,204
0,3.05,0|0
0,3.05,0
0,4.25,0
0,4.5,0
1.32;1.12;0.72;0.04,4.05,200
0,3.3,0|0
0,3.3,0|0
0,3.3,0|0
1.55;1.08;0.34;0.28;0.26,3.6,200|200
1;0.2;0.18;0.08,4.5,200
0,3.6,0|0
0,3.8,0
0.07;0.02;0.01,3.05,200|200
6.4;2;1.6;0.88;0.8,4.25,200
0,3.8,204
0,3.35,204|204
0,4.25,0
0,3.05,0|0
1.44;0.4;0.4;0.36;0.15,3.05,200
0,3.3,0|0
1.36;0.52;0.4;0.24;0.23,2.7,200
0.68;0.21;0.14,4.05,200
0,2.45,0
0.8,3.05,200|200
0,3.05,0
0,3.8,0
0,3.6,0|0
0,3.3,0
0,4.5,0
0.52;0.16;0.01,3.3,200|200
0,3.6,0|0
0,2.7,0
0.02,3.3,200
0.49;0.36;0.2,2.7,200
5.35;2.38;2;0.8;0.77,3.3,200
0,4.5,0
0,2.7,0
3.64;3.2;1;0.89;0.8,4.25,200
0,4.5,0
0,3.6,0|0
0,3.3,0
0,3.3,0
0.04,4.5,200
6.08;4;1.94;0.89;0.43,4.05,200
0,3.05,0
0,2.7,0
0,4.5,0
0.4;0.24,4.05,200
1.18;0.83;0.63;0.4;0.09,4.5,200
0,3.6,0|0
0,2.7,0
0.25;0.2;0.16,3.6,200|200
0,3.6,0|0
0,3.05,0|0
1.03;0.72;0.16;0.12;0.05,3.8,200
0,3.05,0
0,4.25,0
0,2.45,0
0,4.05,0
1.4;1.36;1;0.58;0.23,4.5,200
0,2.7,0
0,3.35,0|0
0,3.05,0
0.12;0.02,4.25,200
0,4.5,0
0.2,3.3,200|200
0,3.3,0|0
0.8;0.02,3.3,200
0,2.45,0
0.02,3.3,200
0,4.5,0
3.2;0.79,3.6,200|200
0,4.5,0
0,2.7,0
0,3.3,0|0
0,3.3,0|0
0,4.25,0
0,3.05,0|0
0,4.5,0
0.2;0.12;0.02,3.6,200|200
1;0.78;0.6;0.54;0.27,3.3,200
0,4.5,0
0,3.6,0|0
2.64;1.24;0.99,3.8,200
0.38;0.01,3.8,200
0,3.05,0|0
1.24;1;1;0.97;0.49,3.8,200
0,4.05,0
0.35;0.24;0.2;0.04,2.7,200
0.72;0.48;0.46;0.3;0.25,3.3,200
0,3.6,0|0
0,3.6,0|0
0,4.05,204
0.2,3.3,200|200
0,3.8,0
0,3.05,0|0
0,3.3,0
2.4;2.28;0.52;0.43;0.4,4.25,200
0,3.3,0
0,3.3,0|0
0.04;0.02,3.3,200|200
0,4.5,0
0,4.5,0
0,3.05,0|0
0.16,3.3,200
2.75;1.84;1.14;0.79;0.65,4.5,200
3.2;0.31;0.07;0.04,3.05,200
0,3.35,204|204
7.4;1.36;1.07;0.36;0.1,2.7,200
2.08;1.36;0.5;0.44;0.2,4.05,200
0,2.7,0
0,3.05,0
0.83;0.57;0.13;0.04;0.03,3.05,200
6.11;2;1.66;1.23;1.13,3.05,200|200
0,3.3,0|0
0,3.3,200|204
0.04,3.6,204|200
0.79;0.32,3.3,200|200
0,2.7,0
0,2.7,0
0,3.05,0
0,3.8,204
0,3.05,0|0
0,4.05,0
0,3.6,200|204
0,3.3,0
0,2.7,0
0,3.3,0
