0.01,1,200|200
0,0.4,0
0.27;0.04,1.3,200
0.04,1,200|200
0.26,0.8,204|200
0,0.4,0
0.27;0.25;0.12;0.07;0.01,1.3,200
0,1,0|0
0,0.8,0
0,1,0|0
0,1,204|204
0,1,0|0
0,1.3,0
0,1.3,0
0,1,0|0
0,1,0|0
0,0.8,0|0
0,0.8,0
0,1,0|0
0,0.8,204
0,0.8,0
0,0.8,204|204
0,0.8,0
0,1.6,0
0,0.4,0
0,1.6,204
0,0.8,0|0
0,1.3,0
0,1,0|0
0,0.8,204
0,1,0|0
0,0.8,0|0
0,1.6,0
0,1.3,0
0,0.8,0
0,1.3,0
0,0.4,0
0,0.4,0
0,1.3,204
0,1,204|204
0,0.4,0
0,1.6,0
0,0.8,0
0,1.6,0
0,0.4,204
0,1,0|0
0,1,0|0
0,0.8,200|204
0,0.4,204
0,1.6,0
0.29;0.02,0.8,200|200
0,0.4,204
0.27;0.07;0.02,0.8,200
0,1.6,0
0.28;0.16;0.05,1.6,200
0,0.8,0|0
0,1,200|204
0,0.8,204
0,0.8,0|0
0.02,1.3,200
1.86;0.27;0.08;0.05,1,200
3.39;0.04,0.4,200
0.03,1,200|200
0,1.6,0
0,0.8,0
0,0.8,0|0
0,1.6,0
0.51;0.21,0.4,200
0,1.3,0
0,0.4,0
0,1.3,0
0.59,1.6,200
1.21;0.01,0.8,200
0,1.3,204
0,1,204|204
0,0.8,0
1.24,1,204|200
0,1,204|204
0,0.4,204
0.59,1.3,200
0,0.8,0
0,1,0|0
0,0.8,0|0
0,0.4,0
0,1.3,204
0,1.6,204
0,0.4,204
0,1.3,0
0,0.8,0
0,0.8,0
0,1.3,0
0,1,0|0
0,1.6,0
0,1.6,0
1.09,1.3,200
0.36;0.09;0.08;0.02,0.8,200
0.08;0.04;0.03;0.02,1.6,200
0.04;0.02,0.8,200
0,1,0|0
0,1.3,0
0.03;0.03,0.8,200
0.08;0.02,0.4,200
0,1.6,0
0,0.4,204
0,1,204|204
0,0.8,0|0
0,0.4,0
0,0.8,0|0
0,1.3,0
1.07;0.6;0.03,0.4,200
0,0.4,204
0.56;0.23;0.07;0.04,0.8,200|200
0.25;0.04,0.4,200
0,0.8,204
0,0.8,204
0,0.8,0
0,0.8,204
0.03,0.4,200
0.22,1,200|200
0,1,0|0
0,1.6,204
0,0.8,0
0.04,1,200|200
0,0.8,0|0
0,1.3,204
0,1,204|204
0,0.4,0
0,0.4,0
0,0.4,0
0.44;0.16;0.16;0.03;0.02,1,200|200
0,0.4,0
0,1.3,0
0,1,204|204
0,0.8,200|204
0,1.3,0
0,1.6,0
0.83;0.04,0.4,200
0,0.4,0
0,0.8,0
0,1,0|0
0.27;0.02,0.4,200
0,0.8,204
0,0.8,0
0.03,1.3,200
0,1.3,0
0,0.8,0|0
0,0.8,0|0
0,1.6,0
1.36,0.8,200
0,1.6,0
0,0.4,0
0,0.8,0|0
0,0.8,0
0.28;0.07;0.01,0.4,200
0,1,0|0
0,1.3,0
0,1,0|0
0,1.3,0
0.03;0.01,0.4,200
0,0.4,0
0,0.8,0|0
0,1,0|0
0,1.6,0
0,1.3,0
0.53;0.35;0.28;0.14;0.04,0.4,200
0.01,1,200|200
0,0.8,0
0,1.3,0
0,1.6,0
0,0.4,0
0.58;0.27;0.16;0.12;0.05,0.4,200
0,0.8,0
0,1,0|0
0.17,0.4,200
0.01,1.6,200
0,1.3,0
0.66;0.01,1,200|200
0,0.8,0
0.02,0.8,200|200
0,1.3,0
0.03,1.3,200
0,1,204|204
0.26,1.3,200
0,1.3,0
0.18;0.06;0.06;0.03,0.4,200
0,1.6,0
0,0.4,0
0.64;0.52;0.1;0.08;0.02,1,200|200
0,1.6,0
0,0.8,0|0
0,1.3,0
0,1,204|204
0,0.8,0|0
2.8;1.84;0.51;0.02,1.6,200
8.15,0.4,200
0,0.8,0
