"","auctions","floorPrice","wins","revenue","fill","eCpm"
"1",5410,0.01,936,94.41,0.173012939001848,0.100865384615385
"2",5410,0.02,824,96.04,0.152310536044362,0.116553398058252
"3",5410,0.03,761,97.71,0.140665434380776,0.128396846254928
"4",5410,0.04,716,99.43,0.132347504621072,0.138868715083799
"5",5410,0.05,653,99.38,0.120702402957486,0.15218989280245
"6",5410,0.06,634,101.4,0.117190388170055,0.15993690851735
"7",5410,0.07,610,102.84,0.11275415896488,0.168590163934426
"8",5410,0.08,585,104.16,0.108133086876155,0.178051282051282
"9",5410,0.09,540,103.14,0.099815157116451,0.191
"10",5410,0.1,520,104.04,0.0961182994454713,0.200076923076923
"11",5410,0.11,515,106.45,0.0951940850277264,0.206699029126214
"12",5410,0.12,511,109.1,0.0944547134935305,0.213502935420744
"13",5410,0.13,487,108.95,0.0900184842883549,0.223716632443532
"14",5410,0.14,474,110.05,0.0876155268022181,0.232172995780591
"15",5410,0.15,468,112.04,0.0865064695009242,0.239401709401709
"16",5410,0.16,465,114.58,0.0859519408502773,0.246408602150538
"17",5410,0.17,451,115.22,0.0833641404805915,0.255476718403548
"18",5410,0.18,434,115.05,0.0802218114602588,0.265092165898618
"19",5410,0.19,422,115.59,0.078003696857671,0.273909952606635
"20",5410,0.2,417,117.53,0.0770794824399261,0.281846522781775
"21",5410,0.21,394,115.52,0.0728280961182994,0.293197969543147
"22",5410,0.22,376,114.25,0.0695009242144177,0.303856382978723
"23",5410,0.23,368,115.11,0.0680221811460259,0.312798913043478
"24",5410,0.24,359,115.6,0.066358595194085,0.322005571030641
"25",5410,0.25,344,114.39,0.0635859519408503,0.332529069767442
"26",5410,0.26,340,115.92,0.0628465804066543,0.340941176470588
"27",5410,0.27,327,114.9,0.0604436229205176,0.351376146788991
"28",5410,0.28,312,113.13,0.0576709796672828,0.362596153846154
"29",5410,0.29,288,108.38,0.0532347504621072,0.376319444444444
"30",5410,0.3,282,108.73,0.0521256931608133,0.385567375886525
"31",5410,0.31,277,109.29,0.0512014787430684,0.394548736462094
"32",5410,0.32,274,110.47,0.0506469500924214,0.403175182481752
"33",5410,0.33,264,109.25,0.0487985212569316,0.413825757575758
"34",5410,0.34,258,109.28,0.0476894639556377,0.423565891472868
"35",5410,0.35,253,109.6,0.0467652495378928,0.433201581027668
"36",5410,0.36,240,106.87,0.044362292051756,0.445291666666667
"37",5410,0.37,232,105.78,0.0428835489833641,0.455948275862069
"38",5410,0.38,231,107.26,0.0426987060998152,0.464329004329004
"39",5410,0.39,230,108.73,0.0425138632162662,0.472739130434783
"40",5410,0.4,227,109.4,0.0419593345656192,0.481938325991189
"41",5410,0.41,225,110.44,0.0415896487985213,0.490844444444444
"42",5410,0.42,225,112.3,0.0415896487985213,0.499111111111111
"43",5410,0.43,224,113.74,0.0414048059149723,0.507767857142857
"44",5410,0.44,222,114.71,0.0410351201478743,0.516711711711712
"45",5410,0.46,220,117.47,0.0406654343807763,0.533954545454545
"46",5410,0.47,219,118.82,0.0404805914972274,0.542557077625571
"47",5410,0.48,217,119.67,0.0401109057301294,0.55147465437788
"48",5410,0.5,211,120.24,0.0390018484288355,0.569857819905213
"49",5410,0.52,210,123.26,0.0388170055452865,0.586952380952381
"50",5410,0.53,208,123.96,0.0384473197781885,0.595961538461539
"51",5410,0.54,207,125.21,0.0382624768946396,0.60487922705314
"52",5410,0.56,205,127.65,0.0378927911275416,0.622682926829268
"53",5410,0.59,204,132.36,0.0377079482439926,0.648823529411765
"54",5410,0.6,203,133.52,0.0375231053604436,0.657733990147783
"55",5410,0.61,195,130.33,0.0360443622920518,0.668358974358974
"56",5410,0.63,194,133.08,0.0358595194085028,0.685979381443299
"57",5410,0.64,190,132.17,0.0351201478743068,0.695631578947368
"58",5410,0.65,184,129.86,0.0340110905730129,0.705760869565217
"59",5410,0.68,183,133.94,0.033826247689464,0.731912568306011
"60",5410,0.69,180,133.42,0.033271719038817,0.741222222222222
"61",5410,0.71,179,135.8,0.033086876155268,0.758659217877095
"62",5410,0.72,178,136.61,0.032902033271719,0.76747191011236
"63",5410,0.73,174,135.18,0.0321626617375231,0.776896551724138
"64",5410,0.75,173,137.4,0.0319778188539741,0.794219653179191
"65",5410,0.76,172,138.13,0.0317929759704251,0.803081395348837
"66",5410,0.8,158,132.8,0.0292051756007394,0.840506329113924
"67",5410,0.81,136,116.16,0.0251386321626617,0.854117647058824
"68",5410,0.82,125,108.21,0.0231053604436229,0.86568
"69",5410,0.84,124,109.5,0.0229205175600739,0.883064516129032
"70",5410,0.86,122,109.88,0.022550831792976,0.900655737704918
"71",5410,0.88,121,111.07,0.022365988909427,0.917933884297521
"72",5410,0.89,120,111.21,0.022181146025878,0.92675
"73",5410,0.9,113,105.87,0.0208872458410351,0.936902654867257
"74",5410,0.92,110,105.01,0.0203327171903882,0.954636363636364
"75",5410,0.96,109,107.8,0.0201478743068392,0.988990825688073
"76",5410,1,108,110.51,0.0199630314232902,1.02324074074074
"77",5410,1.03,107,112.34,0.0197781885397412,1.04990654205607
"78",5410,1.04,72,76.61,0.0133086876155268,1.06402777777778
"79",5410,1.05,70,75.16,0.0129390018484288,1.07371428571429
"80",5410,1.06,69,74.74,0.0127541589648799,1.0831884057971
"81",5410,1.07,68,74.31,0.0125693160813309,1.09279411764706
"82",5410,1.13,67,77.02,0.0123844731977819,1.14955223880597
"83",5410,1.14,63,73.06,0.011645101663586,1.15968253968254
"84",5410,1.15,60,70.18,0.011090573012939,1.16966666666667
"85",5410,1.16,59,69.58,0.01090573012939,1.17932203389831
"86",5410,1.17,56,66.6,0.0103512014787431,1.18928571428571
"87",5410,1.2,53,64.56,0.00979667282809612,1.21811320754717
"88",5410,1.23,48,59.88,0.0088724584103512,1.2475
"89",5410,1.24,44,55.35,0.00813308687615527,1.25795454545455
"90",5410,1.25,43,54.52,0.00794824399260628,1.26790697674419
"91",5410,1.31,42,55.72,0.0077634011090573,1.32666666666667
"92",5410,1.32,38,50.81,0.00702402957486137,1.33710526315789
"93",5410,1.4,36,50.95,0.0066543438077634,1.41527777777778
"94",5410,1.52,33,50.56,0.00609981515711645,1.53212121212121
"95",5410,1.6,32,51.52,0.00591497227356747,1.61
"96",5410,1.81,28,50.96,0.00517560073937153,1.82
"97",5410,1.88,27,51.03,0.00499075785582255,1.89
"98",5410,2,26,52.26,0.00480591497227357,2.01
"99",5410,2.2,23,50.83,0.00425138632162662,2.21
"100",5410,2.44,21,51.45,0.00388170055452865,2.45
"101",5410,2.62,20,52.6,0.00369685767097967,2.63
"102",5410,2.8,19,53.39,0.00351201478743068,2.81
"103",5410,3.2,17,54.57,0.00314232902033272,3.21
"104",5410,3.48,11,38.39,0.00203327171903882,3.49
"105",5410,3.53,10,35.4,0.00184842883548983,3.54
"106",5410,4.8,7,33.67,0.00129390018484288,4.81
"107",5410,5.45,6,32.76,0.0011090573012939,5.46
"108",5410,7.36,5,36.85,0.000924214417744917,7.37
"109",5410,8.26,4,33.08,0.000739371534195933,8.27
"110",5410,12,3,36.03,0.00055452865064695,12.01
"111",5410,13.32,2,26.66,0.000369685767097967,13.33
"112",5410,38.04,1,38.05,0.000184842883548983,38.05
