0,0.6,0
0,0.6,0
0,0.7,204
0,1.6,204
0,0.45,0
0,1.1,204
0,0.8,204
0,0.6,0
0,0.4,0
0,0.45,0
0,1.3,0
0,0.4,0
0,0.8,0
0,0.8,204|204
0,1,0|0
0,0.8,204
0,0.45,0
0,0.8,204
0,1,0|0
0.02;0.01,0.7,200
0,1.3,0
0.07;0.04,0.45,200
0,0.45,0
0,0.45,204
0,0.7,204
0,1,204|204
0,0.7,0
0,0.45,204
0,0.45,0
0,0.45,0
0,0.7,0
0,0.8,204|204
0,0.8,204|204
0,1,0|0
0,0.45,0
0,0.6,204
0,0.45,0
0,0.45,204
0,0.45,204
0.13;0.01,0.7,200
0,1.6,0
0,0.45,0
0,1.6,0
0,0.7,204
0,0.8,0
0,0.4,204
0.27;0.16;0.09;0.06;0.04,1.1,200
0,0.6,204
0,0.45,0
0,0.6,0
0,0.6,0
0.48,0.8,200
0,0.45,0
0.17;0.06;0.03,1.6,200
0,0.45,0
0,0.7,0
0,0.8,0
2.8;1.13;0.12;0.04,0.8,200
0,1.3,0
0.01;0.01,0.45,200
0,1.3,204
0,0.7,204
0.1,0.45,200
0,1.6,0
0,0.6,0
0.8;0.03,0.6,200
0,0.45,0
0,0.45,0
0,0.7,0
0,0.7,0
0.17;0.05,0.45,200
0,0.45,0
0,0.45,0
0,0.6,0
0,0.8,0
0,0.45,204
0,1.6,0
0.04,0.7,200
0,0.45,0
0,0.45,0
0,0.6,0
0,0.8,204
0,0.6,0
0,0.8,0
0,0.8,0
0,0.8,204
0,0.45,204
0,0.45,204
0,0.7,0
0,0.8,0
0,0.6,0
0.07,0.45,200
0,1.3,0
0.08;0.01,0.6,200
0,0.8,0|0
0,0.45,0
0,0.45,0
0.36;0.07,0.6,200
0,0.45,0
0,1,204|204
0,0.7,204
0,0.45,0
0.03,0.8,200|200
0.02,0.45,200
0.07;0.04,0.6,200
0,1.3,204
0,0.45,0
0,1,0|0
0,0.4,0
0,0.7,0
0,0.45,204
0.04,0.8,200
0,0.45,204
0,0.45,0
1;0.01,0.45,200
0.05,0.4,200
0,0.4,204
0.12;0.04;0.01,1.6,200
1.17;0.06;0.05;0.03,1.6,200
0,0.6,204
0,0.45,204
0,0.45,204
0.01,1.6,200
0,0.7,0
0,0.8,0
0,0.8,0
0,0.45,204
0,0.45,0
0,1.3,0
0,0.45,204
0,0.45,204
0,0.45,0
0,0.6,0
0,0.6,204
0,0.45,204
0,0.6,204
0,0.4,0
0.02,1,200|200
0,0.6,204
0.02,1.3,200
0,0.6,0
0,1.6,0
0,0.45,0
0,0.6,0
