0,1,0
2;1.16;0.82;0.69;0.5,1,200
0,0.95,0
0,0.95,0
0,0.95,0
0,0.95,0
0,1.5,0
46.48;0.4;0.08,1,200
0,1.5,0
0,0.95,0
0,0.95,0
0,1.2,0|0
0,0.8,0
0,0.95,0
0,0.95,0
0,1.2,0|0
0,1,204
0,1.5,0
0,1,0
0,1,0
0,1,0|0
0,0.95,0
0.03,1,200
0.01,0.6,200
0,0.95,0
0,0.95,0
0,0.95,0
0.35;0.14,0.95,200
0,0.95,204
0,1,0
0.08;0.06,0.95,200
0,0.9,0
0.59;0.02,0.6,200
0.04,0.95,200
0,1.2,0|0
0.35;0.14,0.95,200
0,0.95,204
0,0.95,0
0,0.95,0
0.04,1.5,200
0,1,0
0.4;0.36;0.24;0.16;0.09,1.2,200|200
0.12;0.01,1,200|200
0,1,0
0,0.95,204
0.07,0.95,200
0,1.2,0|0
0,1.5,0
0,0.95,0
0,0.95,0
0.12;0.03,0.95,200
0,0.95,0
0,1.8,0
1.34;0.01,1.5,200
0,1,0
0,1,204
0,0.6,0
0,0.95,0
0.08,1.5,200
0,0.95,0
0,0.95,204
1.92;1.19;0.76;0.5;0.24,1.8,200
0,1,0
0,0.95,0
0,0.95,0
0,1,0
0,0.95,204
0,0.95,204
0.03;0.01,0.95,200
0,0.95,0
0,1.2,0|0
2.5;2.04;2;0.81;0.76,1,200
2.8;0.8;0.48;0.33;0.09,1.2,200
0,0.95,0
0,0.95,0
0,0.95,0
0,1,0
0.32,0.95,200
0,0.95,0
0,1,0
0,0.95,0
0.09;0.03,1.2,200|200
0,1,0
0.59;0.03,0.95,200
0,1.8,0
0,0.95,0
0,0.95,0
0,1,0
0,1,0
0,0.95,0
0,1,0
0,1.5,0
0,1,204
0,0.95,0
0,0.95,0
0.99;0.8;0.76;0.48;0.41,0.6,200
0,0.95,0
0,0.95,0
0,1,0|0
0,1.5,0
0,0.8,0
0,0.95,0
0,0.95,0
0,0.95,0
0,0.95,0
0,0.95,0
0,0.95,0
0,0.95,0
2.66;2.63;1.72;1.48;0.75,1,200
0,0.95,0
0,1.5,0
0,1.8,204
0,1,0|0
0,1.5,0
0,1.2,0|0
0,0.95,0
0,1,0
0,0.95,0
0.45;0.07;0.03;0.01,1,200
0,0.95,0
0,0.95,0
0,0.95,0
0.33,0.95,200
0,0.95,0
0,0.6,0
0,1.2,0|0
0,1,0
0,0.95,0
0,1.8,0
0,1,0
0,0.95,204
1.8;0.88;0.8;0.69;0.18,1.2,200
0,1,0
0,0.95,0
0,0.95,0
0,0.95,0
0,1.5,0
0.52;0.49;0.02,0.9,200
0,1.5,0
0,0.95,0
0,0.95,0
0,0.95,0
0,0.95,0
1.37;0.12;0.03,0.6,200
0,0.95,0
0.23;0.01,0.95,200
0,0.95,0
0,0.95,0
0,0.95,0
0,0.95,0
0,0.95,0
0,0.95,0
0,0.95,0
0,0.8,0
0,0.95,0
1.4;0.05;0.02,1.5,200
0,0.6,0
0,0.95,0
0,0.95,0
0,1.5,0
0,1.2,204|204
9.97;0.48;0.02,1,200|200
0.43;0.32;0.25,0.6,200
0,1.2,0|0
0,1.2,0|0
0,1,0
0,1.8,0
0,0.95,0
0,0.95,0
0,1.2,0|0
0,1,204|204
0,1.2,0|0
1.48;1.2;0.06;0.05;0.04,0.6,200
0,1,0
0,0.95,0
0,0.95,0
0.78;0.44;0.11;0.1;0.02,1.5,200
0,1.5,0
1.86;0.08;0.03,1.2,200
1.44;1.22;0.8;0.53;0.16,1.8,200
0,0.6,0
0,0.6,0
0,0.95,0
0.04,0.95,200
0.07,0.95,200
0.32,0.95,200
0.04,1,200
0,0.8,0
0.72;0.51;0.32;0.16,0.8,200
0,1,0
0,0.95,0
0,0.95,0
0,0.95,0
0,1.8,0
0,1.8,204
0,0.95,0
0,0.95,0
0,1.5,0
0.32,0.95,200
0,0.95,0
0,0.95,0
0,0.95,0
0,0.95,0
0,1.5,0
80;1.44;0.68;0.48;0.43,1.8,200
0,1,0
0,1.5,0
0,0.95,0
0,0.95,0
0.74;0.4;0.4;0.06;0.04,1.2,200|200
0.4;0.39;0.08;0.01,0.8,200
0.44;0.4;0.08;0.02,0.8,200
0,0.8,0
0.16;0.03;0.02,0.95,200
0,1,0|0
0,1,0
0,0.95,0
0,1,204
0,1.8,204
1.19;0.48,0.95,200
0,1,0
0,0.95,0
0,0.6,0
0.8,0.95,200
0,0.95,0
0,0.6,0
0,0.95,0
0,0.95,0
0,0.95,204
0,0.95,0
0,0.95,0
