0,1.55,0
0.16,1.55,200
0,1.55,0
0,1.55,0
0.08;0.02;0.01,1.25,200
0,1.55,0
0,1.25,0
0,1.55,0
0.79;0.68;0.64;0.36;0.12,1.55,200
0,1.55,0
0.68;0.37;0.16;0.16;0.04,1.55,200
0,1.55,0
0,1.25,0
0,1.45,0
0.96;0.4;0.37;0.3;0.04,1.55,200
0,1.55,0
0,1.55,0
0.02;0.01;0.01,1.25,200
0,1.55,0
0,1.55,0
0,1.55,0
0,1.55,0
1.73;0.36;0.32;0.03;0.02,1.55,200
0.01,1.55,200
2.28;0.69;0.3;0.07;0.04,1.55,200
0.33,1.55,200
0,1.55,0
0,1.7,0
0,1.55,0
0,1.55,0
0,1.55,0
0,1.55,0
0,1.55,0
0.64;0.6;0.57;0.03,1.25,200
0,1.55,0
0,1.55,0
0,1.55,0
0,1.55,0
0,1.55,0
0,1.55,0
0,1.25,0
0.01,1.55,200
0,1.55,0
0,1.55,0
0,1.55,0
0,1.55,0
0,1.25,0
0,1.55,0
0,1.25,0
0,1.55,0
0,1.55,0
0.56;0.44;0.26;0.02,1.55,200
0,1.55,0
0,1.55,0
0,1.25,204
0.01,1.25,200
0,1.55,0
0.02,1.25,200
0,1.55,0
0,1.55,0
0,1.25,0
0,1.55,0
0,1.55,0
0,1.55,0
1.18;0.82;0.4;0.36;0.3,1.55,200
0,1.55,0
0,1.55,0
0,1.55,0
1.6;0.45;0.27;0.07;0.02,1.55,200
0,1.55,0
0,1.25,204
0,1.55,0
0,1.45,0
0,1.55,0
0,1.45,0|0
0.68,1.55,200
0,1.55,0
0,0.95,0
0,1.55,0
2.77;0.68;0.36;0.36;0.13,1.65,200
1;0.52;0.27;0.13;0.07,1.7,200
0,1.55,0
0,1.55,0
0,1.55,0
0,1.25,0
0.83;0.68;0.36;0.17;0.05,1.45,200|200
0,1.55,0
0,0.95,204
0,1.55,0
0,1.55,0
0,1.55,0
0,1.55,0
0,1.25,0
0,1.55,0
0,1.25,0
0,1.55,0
0,1.55,0
0,1.55,0
0,1.55,204
0,1.25,0
0,1.55,0
0.68;0.66;0.13,1.55,200
0,1.55,0
0,1.55,204
0,1.55,0
0,1.55,0
0,1.55,0
0,1.55,0
0.68;0.36;0.36;0.32;0.19,1.55,200
0,1.55,0
0,1.55,0
0,1.55,0
0,1.55,0
0,1.55,0
0,1.55,0
0,1.25,0
0,1.55,0
0,1.55,0
0.63;0.58;0.05;0.02,1.55,200
0,1.25,0
0,1.55,0
0.42;0.34;0.19;0.05;0.04,1.55,200
0,1.25,0
0,1.55,0
0,1.55,0
0.29;0.08;0.08;0.04;0.02,1.55,200
0,1.7,0
0,1.55,0
0,1.55,0
0.02;0.01,1.55,200
