0,1.45,0
0,1.45,204
1.17;0.94;0.49;0.05;0.03,1.45,200
0,1.45,0
0,1.65,0|0
0,1.45,0
0,1.45,0
0,1.45,0
0.08,1.65,200|200
0,1.45,0|0
0,1.45,0
0,1.45,0
0,1.05,0
0,1.45,204
0,1.45,0
0.07;0.01,1.45,200
3.4;0.8;0.6;0.44;0.44,1.05,200
0,1.45,0
0,1.45,0
0,2.25,204
0,1.45,0
0,1.45,0
0,1.45,0
0,1.45,0
0,1.45,0
2.4;0.12,1.45,200
0.64;0.04,2.25,200
0.05,1.65,200|200
0,1.45,0
0,1.45,0
0,1.05,0
0,1.45,0
0,1.45,0
0,1.45,0
0,2.25,0
0,1.45,0
2.47;1.2;0.44;0.12;0.1,1.45,200|200
0,1.45,0
0,1.45,0|0
0,1.45,0
0,1.45,0
0,1.45,0
0,1.65,0|0
0,1.45,0
0,1.65,0|0
0.8;0.05,1.45,200
0,1.45,0
0,1.05,0
0.59;0.36;0.22;0.17;0.1,1.45,200|200
0,1.45,0
0,1.45,0
0,2.25,0
0,2.25,0
0,1.45,0
0,1.45,0
0,1.45,0
0,2.25,0
0.91;0.15;0.15;0.07,1.45,200
0,1.45,0
0,1.45,0|0
0,1.45,0
0,1.45,0
0,2.25,0
0.03,1.45,200
0,1.45,0
0.56;0.35;0.07;0.07;0.01,1.45,200
0,1.65,0|0
0,1.05,0
0,1.45,0
0,2.25,0
2.41;2.32;1.27;0.8;0.68,1.65,200
0,1.45,0
0,2.25,0
0,2.25,0
0,1.45,0
0,1.45,0
0,1.45,0
3.2;0.18,1.45,200
0,1.45,0
0,1.45,0
0,1.05,0
0,2.25,0
0,1.05,0
0,1.45,0
0,1.45,0
0,1.45,0
0,1.45,0
0,1.05,0
0,2.25,0
0,1.05,204
0,1.45,0
0.72;0.02,1.45,200
0,1.45,0|0
0,1.45,0
0,1.45,0|0
0,1.45,0
0,2.25,0
0,1.45,0
0,2.25,0
0,1.05,0
0,1.45,0
0,1.65,0|0
0,1.45,0
0,2.25,0
0,1.45,0
0,1.65,0|0
0,1.45,204
1.2;0.72;0.43;0.28;0.26,1.45,200|200
0,1.45,0|0
0,1.45,0
0,1.45,0|0
0,1.45,0
0,1.45,0
0,1.45,0
0,1.65,204|204
0,1.45,0
0,1.45,204
0,1.45,0
0,1.65,0|0
0,1.45,0
0,1.05,0
0,1.45,0
0,1.45,0|0
0.46,1.65,200|200
0,1.65,0|0
0,1.65,0|0
0,1.45,0
0,1.65,0|0
1.21;1.2;0.59;0.52;0.16,1.45,200
0,1.45,0
0,1.45,204
0,1.45,0
0,2.25,0
0,1.45,0
0,1.45,0|0
0,1.45,0
0,1.05,0
0,1.05,0
0,1.05,0
0,1.45,0|0
0,1.45,0
0.04;0.03,1.45,200
0,1.45,0|0
0,2.25,0
