code	Placement Id	Actual Data Date	Chain	Impressions	Served	Measured Quantity	Actual	Predicted	Discrepancy
256c6e002275707799cb7378c7ff057242194p8=0.7:p7=0.7	256c6e002275707799cb7378c7ff0572	09/07/15	p8=0.7:p7=0.7	701	102	Fill	0.146	0.294	0.05
2fc48e7d93bfab5a1c102f6c3723427242194o13=0.85:o3=0.35:t1=0.25:t23=0.25:o19=0.05	2fc48e7d93bfab5a1c102f6c37234272	09/07/15	o13=0.85:o3=0.35:t1=0.25:t23=0.25:o19=0.05	1568	332	Fill	0.212	0.172	0.10
2fc48e7d93bfab5a1c102f6c3723427242195o13=0.85:o3=0.35:t1=0.25:t23=0.25:o19=0.05	2fc48e7d93bfab5a1c102f6c37234272	10/07/15	o13=0.85:o3=0.35:t1=0.25:t23=0.25:o19=0.05	1435	297	Fill	0.207	0.175	0.10
2fc48e7d93bfab5a1c102f6c3723427242196o13=0.85:o3=0.35:t1=0.25:t23=0.25:o19=0.05	2fc48e7d93bfab5a1c102f6c37234272	11/07/15	o13=0.85:o3=0.35:t1=0.25:t23=0.25:o19=0.05	11947	2744	Fill	0.230	0.185	0.10
2fc48e7d93bfab5a1c102f6c3723427242194o25=0.4:o26=0.15:o27=0.05:t13=0.01:t15=0.01	2fc48e7d93bfab5a1c102f6c37234272	09/07/15	o25=0.4:o26=0.15:o27=0.05:t13=0.01:t15=0.01	678	196	Fill	0.289	0.273	0.09
2fc48e7d93bfab5a1c102f6c3723427242195o25=0.4:o26=0.15:o27=0.05:t13=0.01:t15=0.01	2fc48e7d93bfab5a1c102f6c37234272	10/07/15	o25=0.4:o26=0.15:o27=0.05:t13=0.01:t15=0.01	666	180	Fill	0.270	0.270	0.09
2fc48e7d93bfab5a1c102f6c3723427242196o25=0.4:o26=0.15:o27=0.05:t13=0.01:t15=0.01	2fc48e7d93bfab5a1c102f6c37234272	11/07/15	o25=0.4:o26=0.15:o27=0.05:t13=0.01:t15=0.01	563	145	Fill	0.258	0.271	0.09
2fc48e7d93bfab5a1c102f6c3723427242194o5=1.55:o17=0.15:t19=0.10:t18=0.10:t20=0.05	2fc48e7d93bfab5a1c102f6c37234272	09/07/15	o5=1.55:o17=0.15:t19=0.10:t18=0.10:t20=0.05	12337	3139	Fill	0.254	0.282	0.09
2fc48e7d93bfab5a1c102f6c3723427242195o5=1.55:o17=0.15:t19=0.10:t18=0.10:t20=0.05	2fc48e7d93bfab5a1c102f6c37234272	10/07/15	o5=1.55:o17=0.15:t19=0.10:t18=0.10:t20=0.05	2898	756	Fill	0.261	0.275	0.09
2fc48e7d93bfab5a1c102f6c3723427242196o5=1.55:o17=0.15:t19=0.10:t18=0.10:t20=0.05	2fc48e7d93bfab5a1c102f6c37234272	11/07/15	o5=1.55:o17=0.15:t19=0.10:t18=0.10:t20=0.05	2549	717	Fill	0.281	0.266	0.09
2fc48e7d93bfab5a1c102f6c3723427242195o7=0.6:o9=0.3:o6=0.01:t14=0.01:t17=0.01	2fc48e7d93bfab5a1c102f6c37234272	10/07/15	o7=0.6:o9=0.3:o6=0.01:t14=0.01:t17=0.01	545	194	Fill	0.356	0.353	0.09
2fc48e7d93bfab5a1c102f6c3723427242194t16=0.25:o12=0.25:t11=0.25:t8=0.25:o28=0.05	2fc48e7d93bfab5a1c102f6c37234272	09/07/15	t16=0.25:o12=0.25:t11=0.25:t8=0.25:o28=0.05	1579	304	Fill	0.193	0.227	0.10
2fc48e7d93bfab5a1c102f6c3723427242195t16=0.25:o12=0.25:t11=0.25:t8=0.25:o28=0.05	2fc48e7d93bfab5a1c102f6c37234272	10/07/15	t16=0.25:o12=0.25:t11=0.25:t8=0.25:o28=0.05	1505	346	Fill	0.230	0.225	0.10
2fc48e7d93bfab5a1c102f6c3723427242196t16=0.25:o12=0.25:t11=0.25:t8=0.25:o28=0.05	2fc48e7d93bfab5a1c102f6c37234272	11/07/15	t16=0.25:o12=0.25:t11=0.25:t8=0.25:o28=0.05	1334	304	Fill	0.228	0.224	0.10
2fc48e7d93bfab5a1c102f6c3723427242194t21=0.25:o18=0.2:o14=0.01:t9=0.01	2fc48e7d93bfab5a1c102f6c37234272	09/07/15	t21=0.25:o18=0.2:o14=0.01:t9=0.01	12743	4554	Fill	0.357	0.355	0.07
2fc48e7d93bfab5a1c102f6c3723427242195t21=0.25:o18=0.2:o14=0.01:t9=0.01	2fc48e7d93bfab5a1c102f6c37234272	10/07/15	t21=0.25:o18=0.2:o14=0.01:t9=0.01	20295	7476	Fill	0.368	0.346	0.07
2fc48e7d93bfab5a1c102f6c3723427242196t21=0.25:o18=0.2:o14=0.01:t9=0.01	2fc48e7d93bfab5a1c102f6c37234272	11/07/15	t21=0.25:o18=0.2:o14=0.01:t9=0.01	10128	3875	Fill	0.383	0.342	0.08
31a6bb92c5e7cafbf489c1a1cd29505f42194o1=0.06:p1=0.06:t1=0.05	31a6bb92c5e7cafbf489c1a1cd29505f	09/07/15	o1=0.06:p1=0.06:t1=0.05	202692	151715	Fill	0.749	0.738	0.13
31a6bb92c5e7cafbf489c1a1cd29505f42195o1=0.06:p1=0.06:t1=0.05	31a6bb92c5e7cafbf489c1a1cd29505f	10/07/15	o1=0.06:p1=0.06:t1=0.05	190583	137424	Fill	0.721	0.729	0.13
31a6bb92c5e7cafbf489c1a1cd29505f42196o1=0.06:p1=0.06:t1=0.05	31a6bb92c5e7cafbf489c1a1cd29505f	11/07/15	o1=0.06:p1=0.06:t1=0.05	62601	46765	Fill	0.747	0.724	0.13
31a6bb92c5e7cafbf489c1a1cd29505f42194o4=0.45:o6=0.25	31a6bb92c5e7cafbf489c1a1cd29505f	09/07/15	o4=0.45:o6=0.25	1528	402	Fill	0.263	0.271	0.06
31a6bb92c5e7cafbf489c1a1cd29505f42195o4=0.45:o6=0.25	31a6bb92c5e7cafbf489c1a1cd29505f	10/07/15	o4=0.45:o6=0.25	1325	551	Fill	0.416	0.248	0.06
31a6bb92c5e7cafbf489c1a1cd29505f42194o7=0.45:o8=0.45	31a6bb92c5e7cafbf489c1a1cd29505f	09/07/15	o7=0.45:o8=0.45	1635	460	Fill	0.281	0.271	0.06
31a6bb92c5e7cafbf489c1a1cd29505f42195o7=0.45:o8=0.45	31a6bb92c5e7cafbf489c1a1cd29505f	10/07/15	o7=0.45:o8=0.45	1548	419	Fill	0.271	0.248	0.06
31a6bb92c5e7cafbf489c1a1cd29505f42194o9=0.5:p10=0.25:o10=0.1:p11=0.1	31a6bb92c5e7cafbf489c1a1cd29505f	09/07/15	o9=0.5:p10=0.25:o10=0.1:p11=0.1	24717	14972	Fill	0.606	N/A	0.00
31a6bb92c5e7cafbf489c1a1cd29505f42195o9=0.5:p10=0.25:o10=0.1:p11=0.1	31a6bb92c5e7cafbf489c1a1cd29505f	10/07/15	o9=0.5:p10=0.25:o10=0.1:p11=0.1	21947	13635	Fill	0.621	0.524	0.26
31a6bb92c5e7cafbf489c1a1cd29505f42196o9=0.5:p10=0.25:o10=0.1:p11=0.1	31a6bb92c5e7cafbf489c1a1cd29505f	11/07/15	o9=0.5:p10=0.25:o10=0.1:p11=0.1	7853	4876	Fill	0.621	0.520	0.26
31a6bb92c5e7cafbf489c1a1cd29505f42194p4=0.45:p8=0.45	31a6bb92c5e7cafbf489c1a1cd29505f	09/07/15	p4=0.45:p8=0.45	1471	348	Fill	0.237	0.296	0.06
31a6bb92c5e7cafbf489c1a1cd29505f42195p4=0.45:p8=0.45	31a6bb92c5e7cafbf489c1a1cd29505f	10/07/15	p4=0.45:p8=0.45	1369	313	Fill	0.229	0.281	0.15
31a6bb92c5e7cafbf489c1a1cd29505f42196p4=0.45:p8=0.45	31a6bb92c5e7cafbf489c1a1cd29505f	11/07/15	p4=0.45:p8=0.45	603	89	Fill	0.148	0.267	0.16
31a6bb92c5e7cafbf489c1a1cd29505f42194p7=0.45:p6=0.25	31a6bb92c5e7cafbf489c1a1cd29505f	09/07/15	p7=0.45:p6=0.25	1471	499	Fill	0.339	0.296	0.06
31a6bb92c5e7cafbf489c1a1cd29505f42195p7=0.45:p6=0.25	31a6bb92c5e7cafbf489c1a1cd29505f	10/07/15	p7=0.45:p6=0.25	1523	506	Fill	0.332	0.361	0.15
31a6bb92c5e7cafbf489c1a1cd29505f42194t4=0.45:t6=0.25	31a6bb92c5e7cafbf489c1a1cd29505f	09/07/15	t4=0.45:t6=0.25	1539	635	Fill	0.413	0.171	0.06
31a6bb92c5e7cafbf489c1a1cd29505f42195t4=0.45:t6=0.25	31a6bb92c5e7cafbf489c1a1cd29505f	10/07/15	t4=0.45:t6=0.25	1493	670	Fill	0.449	0.313	0.16
31a6bb92c5e7cafbf489c1a1cd29505f42194t7=0.45:t8=0.45	31a6bb92c5e7cafbf489c1a1cd29505f	09/07/15	t7=0.45:t8=0.45	1539	618	Fill	0.402	0.171	0.06
31a6bb92c5e7cafbf489c1a1cd29505f42195t7=0.45:t8=0.45	31a6bb92c5e7cafbf489c1a1cd29505f	10/07/15	t7=0.45:t8=0.45	1297	599	Fill	0.462	0.239	0.06
31a6bb92c5e7cafbf489c1a1cd29505f42196t7=0.45:t8=0.45	31a6bb92c5e7cafbf489c1a1cd29505f	11/07/15	t7=0.45:t8=0.45	568	216	Fill	0.380	0.296	0.15
3e66954d68faa916a5e214a2e2a18a8c42195e10=1:e5=0.8	3e66954d68faa916a5e214a2e2a18a8c	10/07/15	e10=1:e5=0.8	523	30	Fill	0.057	0.068	0.05
3e66954d68faa916a5e214a2e2a18a8c42196e10=1:e5=0.8	3e66954d68faa916a5e214a2e2a18a8c	11/07/15	e10=1:e5=0.8	655	20	Fill	0.031	0.066	0.05
3e66954d68faa916a5e214a2e2a18a8c42195e17=0.7:o13=0.6:o14=0.6:e12=0.5:t1=0.5	3e66954d68faa916a5e214a2e2a18a8c	10/07/15	e17=0.7:o13=0.6:o14=0.6:e12=0.5:t1=0.5	816	101	Fill	0.124	N/A	0.00
3e66954d68faa916a5e214a2e2a18a8c42196e17=0.7:o13=0.6:o14=0.6:e12=0.5:t1=0.5	3e66954d68faa916a5e214a2e2a18a8c	11/07/15	e17=0.7:o13=0.6:o14=0.6:e12=0.5:t1=0.5	763	63	Fill	0.083	N/A	0.00
3e66954d68faa916a5e214a2e2a18a8c42194e18=0.55:e11=0.5:e8=0.5:t22=0.5	3e66954d68faa916a5e214a2e2a18a8c	09/07/15	e18=0.55:e11=0.5:e8=0.5:t22=0.5	4285	568	Fill	0.133	0.196	0.10
3e66954d68faa916a5e214a2e2a18a8c42195e18=0.55:e11=0.5:e8=0.5:t22=0.5	3e66954d68faa916a5e214a2e2a18a8c	10/07/15	e18=0.55:e11=0.5:e8=0.5:t22=0.5	6156	816	Fill	0.133	0.193	0.10
3e66954d68faa916a5e214a2e2a18a8c42196e18=0.55:e11=0.5:e8=0.5:t22=0.5	3e66954d68faa916a5e214a2e2a18a8c	11/07/15	e18=0.55:e11=0.5:e8=0.5:t22=0.5	6414	747	Fill	0.116	0.190	0.10
3e66954d68faa916a5e214a2e2a18a8c42194e21=0.85:t23=0.75:o11=0.75:t21=0.65:e14=0.65	3e66954d68faa916a5e214a2e2a18a8c	09/07/15	e21=0.85:t23=0.75:o11=0.75:t21=0.65:e14=0.65	60090	5938	Fill	0.099	0.164	0.13
3e66954d68faa916a5e214a2e2a18a8c42195e21=0.85:t23=0.75:o11=0.75:t21=0.65:e14=0.65	3e66954d68faa916a5e214a2e2a18a8c	10/07/15	e21=0.85:t23=0.75:o11=0.75:t21=0.65:e14=0.65	130258	14641	Fill	0.112	0.161	0.13
3e66954d68faa916a5e214a2e2a18a8c42196e21=0.85:t23=0.75:o11=0.75:t21=0.65:e14=0.65	3e66954d68faa916a5e214a2e2a18a8c	11/07/15	e21=0.85:t23=0.75:o11=0.75:t21=0.65:e14=0.65	126742	11508	Fill	0.091	0.158	0.13
3e66954d68faa916a5e214a2e2a18a8c42195e9=1:e13=1	3e66954d68faa916a5e214a2e2a18a8c	10/07/15	e9=1:e13=1	619	26	Fill	0.042	0.059	0.05
3e66954d68faa916a5e214a2e2a18a8c42196e9=1:e13=1	3e66954d68faa916a5e214a2e2a18a8c	11/07/15	e9=1:e13=1	678	31	Fill	0.046	0.058	0.05
3e66954d68faa916a5e214a2e2a18a8c42195o15=1.25:o12=0.75:t6=0.75:p10=0.7:e2=0.65	3e66954d68faa916a5e214a2e2a18a8c	10/07/15	o15=1.25:o12=0.75:t6=0.75:p10=0.7:e2=0.65	1936	157	Fill	0.081	0.128	0.13
3e66954d68faa916a5e214a2e2a18a8c42196o15=1.25:o12=0.75:t6=0.75:p10=0.7:e2=0.65	3e66954d68faa916a5e214a2e2a18a8c	11/07/15	o15=1.25:o12=0.75:t6=0.75:p10=0.7:e2=0.65	1473	116	Fill	0.079	0.128	0.13
3e66954d68faa916a5e214a2e2a18a8c42195o4=1:o3=0.8	3e66954d68faa916a5e214a2e2a18a8c	10/07/15	o4=1:o3=0.8	787	24	Fill	0.030	0.040	0.06
3e66954d68faa916a5e214a2e2a18a8c42196o4=1:o3=0.8	3e66954d68faa916a5e214a2e2a18a8c	11/07/15	o4=1:o3=0.8	523	11	Fill	0.021	0.039	0.06
3e66954d68faa916a5e214a2e2a18a8c42195o8=1:o9=1	3e66954d68faa916a5e214a2e2a18a8c	10/07/15	o8=1:o9=1	811	18	Fill	0.022	0.035	0.06
3e66954d68faa916a5e214a2e2a18a8c42196o8=1:o9=1	3e66954d68faa916a5e214a2e2a18a8c	11/07/15	o8=1:o9=1	509	6	Fill	0.012	0.034	0.06
3e66954d68faa916a5e214a2e2a18a8c42195p14=1.45:e1=0.8:t4=0.7:o16=0.75	3e66954d68faa916a5e214a2e2a18a8c	10/07/15	p14=1.45:e1=0.8:t4=0.7:o16=0.75	2024	128	Fill	0.063	N/A	0.00
3e66954d68faa916a5e214a2e2a18a8c42196p14=1.45:e1=0.8:t4=0.7:o16=0.75	3e66954d68faa916a5e214a2e2a18a8c	11/07/15	p14=1.45:e1=0.8:t4=0.7:o16=0.75	1674	111	Fill	0.066	N/A	0.00
3e66954d68faa916a5e214a2e2a18a8c42195p3=1:p2=0.8	3e66954d68faa916a5e214a2e2a18a8c	10/07/15	p3=1:p2=0.8	732	20	Fill	0.027	0.048	0.06
3e66954d68faa916a5e214a2e2a18a8c42195p9=1:p12=1	3e66954d68faa916a5e214a2e2a18a8c	10/07/15	p9=1:p12=1	831	25	Fill	0.030	0.042	0.06
3e66954d68faa916a5e214a2e2a18a8c42196p9=1:p12=1	3e66954d68faa916a5e214a2e2a18a8c	11/07/15	p9=1:p12=1	518	10	Fill	0.019	0.040	0.06
3e66954d68faa916a5e214a2e2a18a8c42195t10=1:t11=1	3e66954d68faa916a5e214a2e2a18a8c	10/07/15	t10=1:t11=1	771	5	Fill	0.006	0.041	0.05
3e66954d68faa916a5e214a2e2a18a8c42195t16=0.75:e19=0.75:e15=0.55:t18=0.5:e20=0.5	3e66954d68faa916a5e214a2e2a18a8c	10/07/15	t16=0.75:e19=0.75:e15=0.55:t18=0.5:e20=0.5	753	68	Fill	0.090	N/A	0.00
3e66954d68faa916a5e214a2e2a18a8c42196t16=0.75:e19=0.75:e15=0.55:t18=0.5:e20=0.5	3e66954d68faa916a5e214a2e2a18a8c	11/07/15	t16=0.75:e19=0.75:e15=0.55:t18=0.5:e20=0.5	585	122	Fill	0.209	N/A	0.00
3e66954d68faa916a5e214a2e2a18a8c42195t19=0.75:p13=0.7:p11=0.7:e16=0.65	3e66954d68faa916a5e214a2e2a18a8c	10/07/15	t19=0.75:p13=0.7:p11=0.7:e16=0.65	16899	1958	Fill	0.116	N/A	0.00
3e66954d68faa916a5e214a2e2a18a8c42196t19=0.75:p13=0.7:p11=0.7:e16=0.65	3e66954d68faa916a5e214a2e2a18a8c	11/07/15	t19=0.75:p13=0.7:p11=0.7:e16=0.65	12874	1111	Fill	0.086	N/A	0.00
3e66954d68faa916a5e214a2e2a18a8c42195t8=1:t3=0.8	3e66954d68faa916a5e214a2e2a18a8c	10/07/15	t8=1:t3=0.8	762	11	Fill	0.014	0.043	0.05
3e66954d68faa916a5e214a2e2a18a8c42196t8=1:t3=0.8	3e66954d68faa916a5e214a2e2a18a8c	11/07/15	t8=1:t3=0.8	503	7	Fill	0.014	0.042	0.06
3f994203ce1fa2b5ad835a37a722460c42194p36=1.85:p50=1.40:p51=1.05:p43=0.75:p17=0.35	3f994203ce1fa2b5ad835a37a722460c	09/07/15	p36=1.85:p50=1.40:p51=1.05:p43=0.75:p17=0.35	3976	466	Fill	0.117	0.117	0.05
4bc1bf6c59d2149b174142e0d0a3a8a942194o12=0.05:o23=0.05:p1=0.05:o16=0.05:o13=0.05	4bc1bf6c59d2149b174142e0d0a3a8a9	09/07/15	o12=0.05:o23=0.05:p1=0.05:o16=0.05:o13=0.05	160279	70672	Fill	0.441	0.453	0.15
4bc1bf6c59d2149b174142e0d0a3a8a942195o12=0.05:o23=0.05:p1=0.05:o16=0.05:o13=0.05	4bc1bf6c59d2149b174142e0d0a3a8a9	10/07/15	o12=0.05:o23=0.05:p1=0.05:o16=0.05:o13=0.05	130081	56494	Fill	0.434	0.447	0.15
4bc1bf6c59d2149b174142e0d0a3a8a942196o12=0.05:o23=0.05:p1=0.05:o16=0.05:o13=0.05	4bc1bf6c59d2149b174142e0d0a3a8a9	11/07/15	o12=0.05:o23=0.05:p1=0.05:o16=0.05:o13=0.05	105206	45740	Fill	0.435	0.443	0.15
4bc1bf6c59d2149b174142e0d0a3a8a942194o18=0.15:o15=0.15:p21=0.05	4bc1bf6c59d2149b174142e0d0a3a8a9	09/07/15	o18=0.15:o15=0.15:p21=0.05	77549	26246	Fill	0.338	0.354	0.11
4bc1bf6c59d2149b174142e0d0a3a8a942195o18=0.15:o15=0.15:p21=0.05	4bc1bf6c59d2149b174142e0d0a3a8a9	10/07/15	o18=0.15:o15=0.15:p21=0.05	39806	9422	Fill	0.237	0.343	0.11
4bc1bf6c59d2149b174142e0d0a3a8a942196o18=0.15:o15=0.15:p21=0.05	4bc1bf6c59d2149b174142e0d0a3a8a9	11/07/15	o18=0.15:o15=0.15:p21=0.05	3203	977	Fill	0.305	0.341	0.11
