0,1.6,0
0,0.9,0
0,0.8,204
0.1,0.85,200
0,0.85,0
0,0.8,0|0
0,1,0|0
0.27;0.12,1,200|200
0.16,0.8,200|200
0,1,204|204
0,0.4,204
0,0.85,0
0,1.6,0
0,1.3,0
0,1,0|0
0,1,0|0
0,1.6,204
0.69;0.52;0.06,1,200|200
0,0.8,0|0
0,0.8,0|0
0,1.6,0
0,0.8,204
0,1.3,0
0,0.6,204
0,0.8,204
0,0.8,0|0
0,1.6,0
0,0.4,0
0,0.85,0
0,1.6,0
0,0.8,0|0
0,0.4,204
0,1.6,204
0,0.85,0
0,0.8,204
0,1.6,204
0,0.85,204
0,1.6,0
17.87;0.12,1.3,200
0.16,1,204|200
0,1,204|204
0,1,204|204
0,0.8,0
0,1.6,0
0,0.9,204
0,0.9,0
0,0.6,0
0,0.6,0
0,1.3,0
0,0.4,0
0,0.9,0
0.07,1,200|200
0,1,204|204
0,1,0|0
0,1,0|0
0,0.8,204|204
0,0.8,0
0,1,0|0
0,1.6,0
0,0.8,204
0,0.8,204
0,0.85,204
0,0.8,204
0,1,204|204
0,0.85,204
0,1.6,0
2.42;0.03,1,200
0,0.9,204
0.76;0.03,0.9,200
0,1,204|204
0,1.6,0
0,0.9,0
0,1,204|204
0,0.6,0
0.03,0.4,200
0,0.8,204|204
0,0.4,0
0,0.85,0
0,1.6,0
0,1.3,0
1;0.8,0.4,200
0,0.4,0
0,1.6,0
0,0.85,0
0,0.8,0|0
0,0.4,204
0,0.8,0
0,1.6,204
0,0.4,0
0,0.8,204
0.08,0.4,200
1,0.85,200
0,0.4,204
0,0.9,204
0,1,0|0
0,0.8,0
0,0.9,204
0,0.6,0
0,0.6,204
0,0.8,0|0
0,0.9,204
0,0.85,204
0,0.85,0
0,0.4,0
0,0.4,0
0,1.3,0
0,1.6,0
0,1.3,204
0,0.85,0
0.72,1.3,200
0,1.6,0
0,0.85,204
0,1.6,204
0,0.6,0
0,0.4,0
0,0.9,0
0,0.9,0
0,0.8,0
0,0.9,0
0,1.3,204
0,0.9,204
0,0.9,0
0,0.6,204
0,0.6,204
0.01,0.4,200
0,1.6,0
0,1.6,204
0,0.85,204
0,1.6,0
0,0.8,204
0,0.85,0
0,0.85,0
0.02,0.85,200
0,1.6,0
0,0.85,0
0,0.8,0
0.15;0.03,0.9,200
0,0.8,0
0.15,0.8,200
0,0.8,204|204
0,0.6,0
0,0.9,204
0,0.4,204
0,0.9,0
