0,1.85,0
0,2.35,0
0,1.85,0
0,1.85,0
0,1.85,0
0,2.05,0|0
0,2.35,0
0,1.85,0
0,1.85,0
0.05;0.01,2.35,200
1.66;0.36;0.08,1.85,200
0,1.85,0
0,1.45,0
0,2.65,0
0.08,1.85,200
0,1.85,0
0,2.05,0|0
0,1.85,0|0
0.08,2.35,200
0,2.05,0|0
0,2.35,0
0,1.45,0
0.36;0.2,1.65,200
0,1.85,0
0,1.85,0
0,2.35,0
0,1.85,0
0,1.85,0|0
0.35;0.08;0.02,1.85,200
0,2.05,0|0
0,2.05,0|0
1.04;0.56;0.12;0.06;0.05,1.45,200
0.96;0.62;0.13;0.08,1.85,200
0,1.85,0
1.5;0.66;0.54;0.4;0.19,1.45,200
0,2.65,0
0,1.85,204
0,1.85,0
0,1.45,0
0,1.85,0|0
0,1.85,0
0,1.45,0
0,1.85,0
0,1.85,0
0,2.35,0
0,1.85,0|0
0,1.85,0
0,2.05,0|0
0,1.85,0|0
0,1.85,0
0,1.85,0
0,1.45,204
0,2.65,0
1.38;0.87;0.32;0.28;0.19,2.05,200|200
0,1.45,204
2.56;0.65;0.6;0.25;0.14,1.45,200
0,1.85,204
0,1.85,0
0,1.85,0
0,1.85,0
0.34,2.35,200
0,1.85,0|0
0,1.45,0
0,2.05,0|0
0,1.45,0
0.02,2.05,200|200
0.28;0.12;0.02,2.65,200
0,2.05,0|0
0,1.85,0|0
1.34;0.34;0.23;0.16;0.12,1.85,200
0,2.05,204|204
0.68;0.14,1.85,200|200
0,1.85,0
0.61;0.26;0.12;0.02,1.85,200
0,1.85,0|0
0,1.85,0
0,1.85,0
1.54;0.48;0.3;0.2;0.09,1.85,200
0,2.05,0|0
0,2.05,0|0
1.32;0.11,1.85,200
0,2.35,0
1.5;1.11;0.78;0.73;0.33,2.65,200
0,1.85,0
0.8,1.45,200
0,1.45,0
0,1.85,0
2.76;0.56;0.48;0.39;0.36,2.05,200
0,1.85,0
0,1.45,0
0,1.85,0|0
0,2.05,0|0
0,1.85,0
1.53,2.05,200|200
0,1.85,0|0
0,1.85,0
2.49;0.2;0.02,1.85,200
1;0.43;0.31;0.12,2.65,200
0.71;0.68;0.57;0.38;0.36,2.35,200
0,1.85,0|0
0,1.85,0
0,1.45,0
0,1.85,204|204
0,1.45,0
0.02,2.05,200|200
0,1.85,204
0.01,1.85,200
0.68;0.42;0.28;0.26;0.08,1.85,200
0,1.85,200|204
3.19;2.53;1.29;0.85;0.49,2.05,200|200
0,1.45,0
3.6;0.8;0.44;0.16;0.12,2.35,200
0,2.35,0
0,1.85,0
0,2.05,0|0
0,2.65,0
0,2.05,0|0
0,1.85,0
0,1.85,0
0.01,2.35,200
0.68;0.2;0.12,1.85,200
0,1.85,204|204
0,1.45,0
0.32;0.28;0.02,1.45,200
0,1.45,0
0,1.45,0
0,2.35,204
0,1.85,0
0,2.35,0
0,1.85,0
0,1.45,0
0,2.35,0
0,1.85,0
0.49;0.44;0.22;0.12,2.35,200
0,2.05,0|0
0,1.85,0
0,2.35,0
0,1.45,0
0,2.05,0|0
0,2.35,0
0,1.85,0
0,1.85,204
0,1.85,0
0,2.65,0
0,2.05,0|0
0,1.85,0
0.12,2.35,200
0,2.05,0|0
0,2.05,0|0
0,2.35,0
0,1.85,0
0,1.85,0
0,1.85,0
0,2.35,204
0,1.85,0|0
6.08;0.93;0.57;0.4;0.24,1.65,200
0.4;0.32;0.21;0.18;0.08,2.05,200|200
0,1.85,0
0,1.85,0|0
0.16,1.85,200
0,2.65,0
0,1.85,0
0,1.85,204
0,2.65,0
0,2.65,204
0,1.85,0
0.64;0.54;0.13;0.09,2.05,200|200
0,1.45,204
0,1.45,204
0,1.45,0
0,2.65,0
0,1.85,0|0
0,1.85,0
0,2.65,0
0,1.85,0
0,1.85,0|0
0,2.65,0
1.06;0.37;0.25;0.25;0.23,1.45,200
0,1.45,0
1.32;0.42,2.65,200
0,1.85,0
0,1.85,0
0,1.85,0
0,2.65,0
0,1.85,204|204
0.07,1.85,200|200
0,1.85,0
0,1.45,0
0,2.35,0
4.81;0.44;0.09;0.02,2.65,200
0,2.35,0
0,1.85,0
0,1.85,0|0
