0,1.85,0
0,1.85,0
0,2.4,0
0,2.4,0
0,2.4,0
0,3.25,0
1.68;0.66,1.85,200
0.05;0.03,1.85,200
0.64;0.13;0.06,1.85,200
0.2;0.18,2.25,200
0,2.4,0
0,3.25,0
0,2.4,0
0,2.5,0|0
1.61;0.99,2.4,200
3.64;1.61;0.92;0.8;0.24,2.4,200
1.61;1.36;0.96;0.92;0.39,2.8,200|200
0,2.4,0
1.22;0.32;0.27;0.18;0.16,2.4,200
0,1.85,0
1.61;0.43;0.16;0.12;0.08,2.4,200
0,2.25,0
2.57;0.35,2.25,200
0,2.4,0
0,2.4,0
1.06;0.28,2.4,200
1.55;0.92;0.36,2.4,200
2.68;1.11;0.24;0.21;0.12,2.4,200
0,2.4,0
0,2.4,0
0,2.4,0
0,1.85,0
1.59;0.8;0.02,1.85,200
0,2.4,0
0,2.4,204
1.52,1.85,200
0,2.2,0
0,2.5,204|204
0,2.2,0
0,3.25,0
0,2.4,0
1.34;1;0.74;0.62,2.5,200
0,3.7,0
0,1.85,0
1.59,1.85,200
0,2.4,0
0,1.85,0
0.67;0.59;0.2;0.1;0.08,3.25,200
0,2.4,0
0.88;0.4;0.2;0.08,1.85,200
0.76;0.36;0.18;0.06,1.9,200
0,2.25,0
2.54;0.4;0.27;0.18;0.04,2.4,200
0,2.5,0|0
2.21;0.98;0.8;0.15;0.08,2.25,200
0,3.7,0
0.2;0.16;0.1;0.08,2.4,200
0,2.5,204
0,2.25,0
0,1.9,0
0,2.8,0|0
1.61;0.32;0.04,3.25,200
1.77;1.53;0.16;0.09;0.09,2.4,200
0.08,2.5,200
0,2.4,0
0.36;0.31;0.16;0.04,2.5,200|200
1.59;0.08,2.4,200
0,2.4,0
0,2.4,0
0,2.4,0
0,2.4,0
2.68;2.22;1.61;0.3;0.21,2.4,200
0,1.85,0
0,2.2,0
0.02,2.4,200
0,2.4,0
0,2.2,204
0,2.2,0
2.6;1.68;0.56;0.45;0.4,2.4,200
0,2.2,0
0,2.2,0
1.59;0.43,1.85,200
0,2.4,0
0,1.85,0
0,3.25,0
0,1.85,0
0,1.85,0
0,1.85,0
1.59;0.13;0.07;0.06,1.85,200
0,3.7,0
0.4;0.27;0.03,2.25,200
1.47;0.52;0.4;0.07;0.07,1.85,200
0,3.25,0
0,3.25,0
0,3.7,0
2.32;1.12;0.77;0.3;0.28,2.5,200|200
1;0.62;0.19,2.25,200
0,2.8,0|0
0,2.25,0
0,2.25,0
0,2.5,0|0
0,3.25,0
0,2.4,0
2.39,2.4,200
1.25;1;0.82;0.31;0.26,2.4,200
1.8;0.32;0.26;0.11,2.4,200
1.4;0.16;0.07,2.4,200
2.4;0.8;0.66;0.54;0.31,2.4,200
0,2.4,0
0,2.4,0
0,2.4,0
0,2.4,0
0,2.4,0
0,2.4,0
0,2.5,0
0,2.4,0
1.61;0.59;0.31;0.2;0.14,2.25,200
1.33;0.57;0.13,2.4,200
1.84,1.85,200
0,2.4,0
0.09,2.2,200
0,1.9,204
0,2.2,204
0,1.85,0
1.61;0.44;0.4;0.27;0.08,1.85,200
0,1.85,0
7.84;3.64;1.61;1.53;1,2.5,200
0,1.85,0
0.13,1.85,200
0,2.25,0
0,1.85,0
0,1.85,0
0,1.9,0
0,3.25,204
0,1.85,0
0.2,2.4,200
0,2.4,0
0,2.4,0
0,1.85,0
0,1.85,0
0,2.4,0
3.11;1.61;0.17;0.17;0.16,1.9,200
0.44;0.34;0.17;0.16;0.09,2.4,200
0,2.4,0
1;0.7;0.58;0.4;0.14,2.8,200|200
0,2.4,0
1.61;0.8;0.59;0.55;0.19,2.4,200
0,2.4,0
0,1.9,0
2.32;0.88;0.55;0.36;0.14,2.4,200
0,2.4,0
0,1.85,204
2.96;0.75;0.68;0.48;0.17,2.2,200
0,2.4,0
0,2.4,0
0,2.4,0
0,2.2,0
0,1.9,0
0,2.25,0
0,1.9,0
3.4;2.12;1.61;0.79;0.45,2.5,200|200
0,2.8,0|0
0.89;0.75;0.75;0.6;0.4,2.8,200|200
0,1.85,0
0,2.8,0|0
0,1.85,0
0,2.4,204
0,2.4,0
0,2.4,0
1.16;1.04;0.95;0.52;0.32,2.25,200
0.16,1.85,200
0.37,2.4,200
1.54;0.51;0.34;0.3;0.2,1.85,200
0.8;0.67;0.25;0.19,2.4,200
0,2.5,0
0,2.4,0
0,2.4,0
1.46,1.85,200
0,2.5,0|0
0.88;0.4;0.31;0.11;0.09,3.7,200
0,2.4,0
0.68;0.2,2.25,200
0.49;0.36;0.36;0.13,2.4,200
0,2.4,0
1.16;0.2,2.4,200
2.57;2.4;1.14;0.8;0.36,2.4,200
2.22;0.68;0.18;0.18;0.16,2.4,200
1.61;0.8;0.52;0.44;0.42,2.4,200
2.1;0.74;0.19;0.01,2.4,200
2.47;1.82;1.04;0.32;0.25,2.4,200
0,3.25,0
0.69;0.42;0.26;0.18;0.13,1.85,200
0,2.8,0|0
4.55;0.23;0.04,3.7,200
2.47;1.59;1.16;0.8;0.35,2.2,200
0.32,2.4,200
0,2.2,0
0.09,2.5,200|200
0,2.4,0
0,2.4,0
0,2.25,204
0,2.25,0
0.05,2.4,200
0,3.7,0
0,2.25,204
0,2.25,204
1.87;0.09;0.08;0.08,1.85,200
0,2.25,0
0,1.85,0
1.68;1.61;0.8;0.59;0.3,1.85,200
0,2.4,0
0.2;0.06,2.5,200
0,1.85,204
1.59,1.85,200
0.57;0.06;0.01,2.25,200
0.53;0.4,2.5,200|200
2;0.91;0.48;0.16;0.1,2.25,200
0,2.5,0
0,2.8,0|0
0,2.25,204
2.47;1.61;0.78;0.72;0.48,2.4,200
0,2.4,0
0,2.4,0
0.04,2.4,200
0.92;0.76;0.36;0.3,1.9,200
0,3.25,0
0.27;0.04,2.4,200
0,2.4,0
0,2.25,0
0,2.8,0|0
0.48;0.02,2.4,200
0,2.25,204
0,2.25,0
1.53;0.4;0.4;0.31;0.23,2.25,200
4.2;0.42;0.05;0.04;0.02,3.7,200
2;1;0.4;0.21,2.25,200
0,2.5,0
0,2.4,0
0,2.4,0
0,2.4,0
0,2.4,0
2.4;1.32;0.84;0.8;0.26,2.8,200|200
0,2.4,0
0.41;0.25,1.9,200
0.22,2.4,200
0.78;0.54;0.4;0.2,2.5,200|200
4.3;0.08,3.7,200
0.92;0.49;0.48;0.4;0.11,1.85,200
0,1.85,0
0,1.85,0
0,2.4,0
0.09,1.85,200
0,2.2,0
0,2.2,0
0.09,3.25,200
0,1.85,0
1.61;1.2;0.93;0.62;0.6,1.85,200
0,2.4,204
0,1.85,0
0,2.25,0
1.13;0.66;0.64;0.44;0.4,2.4,200
0,1.85,0
1.59;1.25;0.42;0.21;0.2,1.85,200
0.04;0.04,2.25,200
0.2;0.18,2.4,200
0,2.4,0
0,2.8,0|0
3.33;1.54,2.25,200
0,2.25,0
0,2.4,0
4.92;3.11;1.58;1;1,2.8,200
0,2.25,0
0,2.8,0|0
0,2.4,0
1;0.68;0.4;0.31;0.22,2.4,200
0.08,3.25,200
0.6;0.59;0.59;0.51;0.18,1.85,200
1.8;0.35;0.17,2.4,200
0,2.4,0
1.85;1.04;0.58;0.28;0.04,2.4,200
1.59;0.31;0.17;0.15,2.4,200
0,2.4,0
0.4;0.31;0.2;0.12;0.07,2.4,200
0,2.4,0
0,2.4,0
3.32;2.4;1.08;1.04;0.89,2.4,200
0,2.5,0|0
0.95;0.41;0.2;0.18,1.9,200
0,2.5,0|0
0,2.4,0
0.8;0.59;0.36;0.2;0.06,1.85,200
0.88;0.2;0.04,2.25,200
0,1.85,0
0,2.2,0
0,2.2,204
0,2.2,204
0,1.85,0
0,2.2,0
1.64;1;0.68;0.6,1.9,200
0,2.5,0|0
0,2.25,0
0.2,2.8,204|200
5.6;1.61;1.1;0.72;0.21,1.85,200
0,2.25,0
0,1.85,0
0,1.85,0
0,2.4,204
0,2.25,0
0.8;0.37;0.36;0.3;0.19,1.85,200
0.8;0.2;0.02,1.85,200
0,2.8,0|0
0,3.25,0
0,2.4,0
0,2.4,0
1;0.4;0.31;0.29;0.24,1.9,200
0,1.85,0
0.4;0.39;0.36;0.31;0.16,2.25,200
0,2.4,0
0,2.25,0
0.92;0.67;0.4;0.34;0.26,3.25,200
0,3.7,204
0,2.4,0
2;1.17;0.52;0.41;0.24,2.4,200
0,2.4,0
0,3.25,0
0.76;0.6;0.51;0.4;0.13,1.85,200
0,2.2,204
0,2.2,204
0,1.85,0
1.59;1.2;1;0.56;0.33,1.85,200
0.02,2.4,200
0,2.4,0
0.6;0.28;0.02,2.8,200|200
0,2.8,204|204
0,2.2,204
1.64;0.12;0.05;0.01,2.2,200
2.32;0.15,2.4,200
0.07,1.85,200
0.15;0.04;0.02,1.85,200
0,1.85,0
1.66;1.61;1.09;0.91;0.58,1.85,200
1.61;1.6;1;0.59;0.2,1.85,200
6.4;0.93;0.84;0.34;0.19,2.5,200|200
0,2.4,0
0,2.25,0
0,1.85,0
0,2.4,0
0,2.4,0
0,2.4,0
0.12,1.85,200
0,2.4,0
0,2.4,0
0,2.4,0
0,2.4,0
1.68;0.33;0.2;0.08,2.4,200
0,2.4,0
0.04,2.25,200
1.19;0.36;0.31;0.31;0.22,2.4,200
0,3.7,0
0.26;0.08,2.4,200
0.45;0.4;0.23;0.18;0.16,2.25,200
0,2.4,0
1.26;0.68;0.29;0.24;0.16,2.25,200
0,2.25,0
0,2.4,0
0,2.5,0|0
1.61;0.77;0.64;0.28;0.16,3.7,200
0,2.25,0
0.15;0.04,2.4,200
0,2.4,0
0,2.4,0
1.18;0.8;0.45;0.31;0.16,2.4,200
1.06,2.4,200
4.32;1.49;0.9;0.49;0.44,2.4,200
0,2.4,0
0.04,2.4,200
0,2.4,0
0.8;0.39;0.27;0.21;0.18,2.4,200
0,2.4,0
0.09,2.2,200
0.42;0.4,2.4,200
0,3.25,0
0,2.4,0
0,1.85,0
0,3.7,204
0,2.4,0
0.12,3.7,200
0,3.7,204
0,3.25,0
0,3.25,0
0,3.25,0
0,2.5,0
1.32;1.15;0.69;0.67;0.62,2.4,200
0,2.2,204
0,2.25,204
0,1.9,0
0,2.25,204
0,2.4,0
0.2,1.85,200
1.59;0.62,1.85,200
0,1.85,0
1.04,1.85,200
0,3.25,0
0.08,1.9,200
0,3.7,0
1.59;0.27;0.07;0.02,2.4,200
0,1.9,204
0,2.4,0
0,3.25,0
0.06,2.4,200
0,1.85,0
0,2.4,0
0,2.25,0
0.42;0.04,2.4,200
1.83;1;0.42;0.16,2.5,200
0,2.5,0
4.28;1.17;0.51;0.44;0.24,2.4,200
1.8;0.32;0.14,2.4,200
1.58;1;0.4;0.31;0.16,2.4,200
2.47;1.83;0.35;0.16;0.11,2.4,200
4.32;0.9;0.72;0.49;0.44,2.4,200
0,2.4,0
0,2.25,0
0,2.4,0
3.44;0.81;0.31;0.18;0.17,2.4,200
0.49,3.25,200
0.31;0.2;0.15;0.12;0.06,3.25,200
0.6,2.25,200
0,2.2,0
0.27;0.18;0.02,2.2,200
4.21;1.61;1.28;1.2;1.08,2.2,200
0,2.4,0
0,3.7,0
0,2.4,204
0,2.25,0
0,1.85,0
0.02,2.8,200|200
0,2.25,0
0,2.4,0
0,1.85,0
1.16;0.8;0.7;0.2;0.1,2.4,200
0.22,1.9,200
0,1.85,0
0,2.4,0
0,2.25,0
0,2.4,0
0,2.25,0
0,1.85,0
1;0.18;0.17;0.12,2.25,200
0,2.4,0
0,2.4,204
0,2.5,0|0
0,2.4,0
0,2.4,0
0,3.25,0
0.3;0.23;0.22;0.01,2.4,200
1.47;1.37;1.29;0.38;0.31,2.25,200
0,2.4,0
0.42;0.4;0.08;0.05,2.25,200
0,2.25,0
0,1.85,0
8.4;1.93;1.47;1.46;0.25,1.85,200
0,2.25,0
1.19;1.04;0.18,2.25,200
0.25;0.08,2.4,200
0,2.25,0
0,2.5,0
0.16,2.4,200
0.8;0.61;0.31;0.14,2.4,200
0.78;0.38,2.4,200
0,2.4,0
0,2.4,0
0,2.4,0
0,2.5,0|0
2.52;0.67;0.6;0.31;0.07,2.4,200
0,2.25,0
0,1.85,0
1.84,2.2,200
0,1.85,0
1.68;1.09;0.46;0.01,2.2,200
0,1.85,0
0.09,3.25,200
1.2;1;0.68;0.56;0.5,1.85,200
0,1.85,204
0,1.85,0
0.96;0.02,2.5,200
0.68;0.2;0.18;0.08,2.4,200
1.61,3.7,200
0,3.25,0
0.06,2.5,200|200
0,1.85,0
0,2.25,204
0,2.4,0
0,2.4,0
0.8;0.64;0.06,1.85,200
0,2.4,0
0,2.8,0|0
0,1.9,0
1.68;0.64;0.63;0.52;0.31,3.25,200
0.22,2.5,200
0,2.4,204
0.31;0.25;0.16;0.08;0.01,2.4,200
0,2.4,0
0.98;0.77;0.44;0.38;0.18,3.7,200
0,2.4,0
0,2.4,0
1.8;0.22,2.25,200
0.03;0.01,3.25,200
1.6;0.6;0.31;0.16;0.08,2.4,200
2.96;1.46;0.2;0.14,2.4,200
0,2.4,0
0,2.4,0
0.8;0.24;0.16;0.08;0.08,2.4,200
