placement_id,hour,hb_impressions,impressions,served,hb_served,hb_revenue,fill,hb_fill,hb_served_percent
368e0fcccc64b410342fa97219042791,2016-02-05 16:00:00,26700,17521,8752,729,1867.1758,0.49951486787283830,0.04160721420010273,0.08329524680073126
368e0fcccc64b410342fa97219042791,2016-02-05 20:00:00,20456,13876,7084,796,2030.4145,0.51052176419717497,0.05736523493802248,0.11236589497459062
368e0fcccc64b410342fa97219042791,2016-02-05 23:00:00,18192,13140,6387,570,1546.8085,0.48607305936073059,0.04337899543378995,0.08924377642085486
368e0fcccc64b410342fa97219042791,2016-02-06 10:00:00,17138,10500,4694,417,1127.1396,0.44704761904761904,0.03971428571428571,0.08883681295270558
368e0fcccc64b410342fa97219042791,2016-02-06 13:00:00,19691,12094,5335,519,1348.8183,0.44112783198280138,0.04291384157433438,0.09728209934395501
368e0fcccc64b410342fa97219042791,2016-02-07 04:00:00,6325,4446,1382,136,380.9658,0.31084120557804768,0.03058929374718848,0.09840810419681620
368e0fcccc64b410342fa97219042791,2016-02-09 20:00:00,24957,16936,5701,756,2213.9652,0.33662021728861596,0.04463863958431743,0.13260831433081915
368e0fcccc64b410342fa97219042791,2016-02-10 01:00:00,9297,5998,3232,2255,5798.7919,0.53884628209403134,0.37595865288429476,0.69771039603960396
368e0fcccc64b410342fa97219042791,2016-02-10 10:00:00,19181,10482,4236,669,1769.2134,0.40412135088723526,0.06382369776760160,0.15793201133144475
368e0fcccc64b410342fa97219042791,2016-02-10 19:00:00,21582,14385,5559,1419,4920.1121,0.38644421272158498,0.09864442127215849,0.25526173772261198
368e0fcccc64b410342fa97219042791,2016-02-10 23:00:00,21479,15569,5204,1129,3588.2251,0.33425396621491425,0.07251589697475753,0.21694850115295926
368e0fcccc64b410342fa97219042791,2016-02-11 05:00:00,7436,4915,1476,335,1085.2627,0.30030518819938962,0.06815869786368260,0.22696476964769647
368e0fcccc64b410342fa97219042791,2016-02-12 03:00:00,5783,3591,1659,546,1508.6147,0.46198830409356725,0.15204678362573099,0.32911392405063291
368e0fcccc64b410342fa97219042791,2016-02-12 15:00:00,21143,12987,5298,1270,3604.5261,0.40794640794640794,0.09779009779009779,0.23971309928274820
368e0fcccc64b410342fa97219042791,2016-02-12 19:00:00,15930,10306,4231,1241,4237.3192,0.41053755094119930,0.12041529206287599,0.29331127393051288
368e0fcccc64b410342fa97219042791,2016-02-14 04:00:00,7294,5155,1893,409,1318.1937,0.36721629485935984,0.07934044616876818,0.21605916534601162
368e0fcccc64b410342fa97219042791,2016-02-14 21:00:00,31932,19506,6343,1772,5460.2718,0.32518199528350251,0.09084384292012714,0.27936307740816648
368e0fcccc64b410342fa97219042791,2016-02-15 02:00:00,11981,7525,2918,627,1936.5460,0.38777408637873754,0.08332225913621262,0.21487320082248115
368e0fcccc64b410342fa97219042791,2016-02-15 15:00:00,30115,16326,5236,1544,4280.4901,0.32071542325125566,0.09457307362489280,0.29488158899923605
368e0fcccc64b410342fa97219042791,2016-02-15 16:00:00,30991,14883,4529,1390,3790.8150,0.30430692736679432,0.09339514882752133,0.30691101788474276
368e0fcccc64b410342fa97219042791,2016-02-16 00:00:00,24366,6401,1810,776,2014.2595,0.28276831745039837,0.12123105764724261,0.42872928176795580
368e0fcccc64b410342fa97219042791,2016-02-16 14:00:00,29094,5681,1600,519,1264.2275,0.28164055624009857,0.09135715543038197,0.32437500000000000
368e0fcccc64b410342fa97219042791,2016-02-17 03:00:00,6771,2973,729,182,476.3970,0.24520686175580221,0.06121762529431550,0.24965706447187928
368e0fcccc64b410342fa97219042791,2016-02-17 17:00:00,22804,9358,2559,513,1620.3000,0.27345586663817054,0.05481940585595212,0.20046893317702227
368e0fcccc64b410342fa97219042791,2016-02-18 00:00:00,119,1,1,0,0.0000,1.00000000000000000,0.00000000000000000,0.00000000000000000
368e0fcccc64b410342fa97219042791,2016-02-18 08:00:00,18984,6080,1572,375,1111.7322,0.25855263157894736,0.06167763157894736,0.23854961832061068
368e0fcccc64b410342fa97219042791,2016-02-18 21:00:00,24030,9784,2096,517,1616.6332,0.21422730989370400,0.05284137367130008,0.24666030534351145
368e0fcccc64b410342fa97219042791,2016-02-18 23:00:00,22888,10393,2058,580,1797.5346,0.19801789666121427,0.05580679303377273,0.28182701652089407
368e0fcccc64b410342fa97219042791,2016-02-19 05:00:00,6368,2855,539,146,440.3554,0.18879159369527145,0.05113835376532399,0.27087198515769944
368e0fcccc64b410342fa97219042791,2016-02-20 05:00:00,5059,2395,484,112,391.5636,0.20208768267223382,0.04676409185803757,0.23140495867768595
368e0fcccc64b410342fa97219042791,2016-02-21 01:00:00,10764,4988,1490,347,1044.3250,0.29871692060946271,0.06956696070569366,0.23288590604026845
368e0fcccc64b410342fa97219042791,2016-02-21 03:00:00,8064,3817,882,203,573.7407,0.23107152213780455,0.05318312811108200,0.23015873015873015
368e0fcccc64b410342fa97219042791,2016-02-21 07:00:00,10861,4991,1336,412,1077.9954,0.26768182728912041,0.08254858745742336,0.30838323353293413
368e0fcccc64b410342fa97219042791,2016-02-09 00:00:00,12,0,0,0,0.0000,0.00000000000000000,0.00000000000000000,0.00000000000000000
368e0fcccc64b410342fa97219042791,2016-01-31 20:00:00,22616,15554,6912,239,223.1095,0.44438729587244438,0.01536582229651536,0.03457754629629629
368e0fcccc64b410342fa97219042791,2016-01-31 21:00:00,40035,25533,11813,316,273.6793,0.46265617044608937,0.01237614068068773,0.02675019046812833
368e0fcccc64b410342fa97219042791,2016-02-01 07:00:00,13632,7498,3383,96,41.7543,0.45118698319551880,0.01280341424379834,0.02837718001773573
368e0fcccc64b410342fa97219042791,2016-02-02 18:00:00,24695,14613,6368,418,1482.8179,0.43577636351194142,0.02860466707725997,0.06564070351758793
368e0fcccc64b410342fa97219042791,2016-02-03 05:00:00,6436,3945,1808,140,367.7263,0.45830164765525982,0.03548795944233206,0.07743362831858407
368e0fcccc64b410342fa97219042791,2016-02-03 11:00:00,19628,10318,4720,295,989.5537,0.45745299476642760,0.02859081217290172,0.06250000000000000
368e0fcccc64b410342fa97219042791,2016-02-03 17:00:00,21042,12677,5776,405,1326.7972,0.45562830322631537,0.03194762167705293,0.07011772853185595
368e0fcccc64b410342fa97219042791,2016-02-04 15:00:00,20943,13519,6014,387,1231.3219,0.44485538871218285,0.02862637769065759,0.06434985034918523
368e0fcccc64b410342fa97219042791,2016-02-05 21:00:00,22687,15413,7821,827,2044.4272,0.50742879387530007,0.05365600467138130,0.10574095384221966
368e0fcccc64b410342fa97219042791,2016-02-05 22:00:00,21338,15272,7537,637,1794.6828,0.49351754845468831,0.04171031953902566,0.08451638582990579
368e0fcccc64b410342fa97219042791,2016-02-06 06:00:00,7296,4923,2093,144,363.5922,0.42514726792606134,0.02925045703839122,0.06880076445293836
368e0fcccc64b410342fa97219042791,2016-02-06 19:00:00,21142,13351,6436,637,1744.5702,0.48206126881881507,0.04771178188899707,0.09897451833436917
368e0fcccc64b410342fa97219042791,2016-02-07 17:00:00,24,3,2,0,0.0000,0.66666666666666666,0.00000000000000000,0.00000000000000000
368e0fcccc64b410342fa97219042791,2016-02-07 18:00:00,35,0,1,1,3.1322,0.00000000000000000,0.00000000000000000,1.00000000000000000
368e0fcccc64b410342fa97219042791,2016-02-08 06:00:00,16,0,0,0,0.0000,0.00000000000000000,0.00000000000000000,0.00000000000000000
368e0fcccc64b410342fa97219042791,2016-02-08 11:00:00,13,2,2,0,0.0000,1.00000000000000000,0.00000000000000000,0.00000000000000000
368e0fcccc64b410342fa97219042791,2016-02-09 05:00:00,223,148,114,33,86.9900,0.77027027027027027,0.22297297297297297,0.28947368421052631
368e0fcccc64b410342fa97219042791,2016-02-09 08:00:00,16182,8733,6238,2097,5439.2757,0.71430207259819077,0.24012366884232222,0.33616543764026931
368e0fcccc64b410342fa97219042791,2016-02-09 21:00:00,24979,17779,5748,751,2282.1595,0.32330277293436076,0.04224084594184149,0.13065414057063326
368e0fcccc64b410342fa97219042791,2016-02-10 14:00:00,23335,14123,5511,1411,4209.2182,0.39021454365219854,0.09990795156836366,0.25603338776991471
368e0fcccc64b410342fa97219042791,2016-02-11 02:00:00,8804,5775,1998,441,1315.5315,0.34597402597402597,0.07636363636363636,0.22072072072072072
368e0fcccc64b410342fa97219042791,2016-02-11 16:00:00,22271,14382,5141,1164,3431.1960,0.35746071478236684,0.08093450146015853,0.22641509433962264
368e0fcccc64b410342fa97219042791,2016-02-12 10:00:00,19706,11384,4376,963,3088.1790,0.38439915671117357,0.08459241040056219,0.22006398537477148
368e0fcccc64b410342fa97219042791,2016-02-13 02:00:00,7973,5060,2212,585,1579.9915,0.43715415019762845,0.11561264822134387,0.26446654611211573
368e0fcccc64b410342fa97219042791,2016-02-13 04:00:00,5603,3791,1447,342,1031.7487,0.38169348456871537,0.09021366394091268,0.23635107118175535
368e0fcccc64b410342fa97219042791,2016-02-13 09:00:00,15286,8946,3153,677,1954.8108,0.35244802146210596,0.07567627990163201,0.21471614335553441
368e0fcccc64b410342fa97219042791,2016-02-14 12:00:00,19973,11385,3669,923,2729.3281,0.32226613965744400,0.08107158541941150,0.25156718451894249
368e0fcccc64b410342fa97219042791,2016-02-15 09:00:00,26429,12122,4592,1005,2869.6871,0.37881537700049496,0.08290711103778254,0.21885888501742160
368e0fcccc64b410342fa97219042791,2016-02-15 11:00:00,30621,14413,5922,1377,4115.3334,0.41087906750849927,0.09553874973981821,0.23252279635258358
368e0fcccc64b410342fa97219042791,2016-02-17 14:00:00,24517,8322,2164,539,1621.5672,0.26003364575823119,0.06476808459504926,0.24907578558225508
368e0fcccc64b410342fa97219042791,2016-02-18 03:00:00,6280,3141,912,171,533.5098,0.29035339063992359,0.05444126074498567,0.18750000000000000
368e0fcccc64b410342fa97219042791,2016-02-18 06:00:00,7474,3583,818,194,606.0473,0.22830030700530281,0.05414457158805470,0.23716381418092909
368e0fcccc64b410342fa97219042791,2016-02-18 10:00:00,14424,4208,1167,249,661.6513,0.27732889733840304,0.05917300380228136,0.21336760925449871
368e0fcccc64b410342fa97219042791,2016-02-18 15:00:00,26104,8554,1925,538,1691.9984,0.22504091653027823,0.06289455225625438,0.27948051948051948
368e0fcccc64b410342fa97219042791,2016-02-18 20:00:00,24703,9858,2240,609,1884.7139,0.22722661797524852,0.06177723676202069,0.27187500000000000
368e0fcccc64b410342fa97219042791,2016-02-18 22:00:00,28449,12496,2471,661,2129.4792,0.19774327784891165,0.05289692701664532,0.26750303520841764
368e0fcccc64b410342fa97219042791,2016-02-19 13:00:00,17674,4680,1060,320,688.3342,0.22649572649572649,0.06837606837606837,0.30188679245283018
368e0fcccc64b410342fa97219042791,2016-02-19 21:00:00,16685,6865,1556,464,1112.1126,0.22665695557174071,0.06758922068463219,0.29820051413881748
368e0fcccc64b410342fa97219042791,2016-02-20 08:00:00,12911,4187,813,207,501.8976,0.19417243850011941,0.04943873895390494,0.25461254612546125
368e0fcccc64b410342fa97219042791,2016-02-20 10:00:00,16182,5793,1135,304,799.2396,0.19592611772829276,0.05247712756775418,0.26784140969162995
368e0fcccc64b410342fa97219042791,2016-02-20 18:00:00,15910,6119,1264,264,775.9783,0.20656970093152475,0.04314430462493871,0.20886075949367088
368e0fcccc64b410342fa97219042791,2016-01-31 03:00:00,10763,7245,3395,184,254.2727,0.46859903381642512,0.02539682539682539,0.05419734904270986
368e0fcccc64b410342fa97219042791,2016-01-31 11:00:00,24315,14001,6203,180,126.3830,0.44303978287265195,0.01285622455538890,0.02901821699177817
368e0fcccc64b410342fa97219042791,2016-01-31 18:00:00,29658,18190,8426,223,221.2947,0.46322155030236393,0.01225948323254535,0.02646570140042724
368e0fcccc64b410342fa97219042791,2016-01-31 19:00:00,42152,24026,11724,443,528.3350,0.48797136435528177,0.01843835844501789,0.03778573865574889
368e0fcccc64b410342fa97219042791,2016-02-01 14:00:00,30498,16220,7943,745,1559.6175,0.48970406905055487,0.04593094944512946,0.09379327709933274
368e0fcccc64b410342fa97219042791,2016-02-01 18:00:00,25781,15942,4794,398,1137.1434,0.30071509220925856,0.02496549993727261,0.08302044221944096
368e0fcccc64b410342fa97219042791,2016-02-02 07:00:00,16444,8453,2622,24,43.5681,0.31018573287590204,0.00283922867620962,0.00915331807780320
368e0fcccc64b410342fa97219042791,2016-02-02 12:00:00,24866,12351,4837,371,1189.5718,0.39162820824224759,0.03003805359889887,0.07670043415340086
368e0fcccc64b410342fa97219042791,2016-02-03 19:00:00,23215,13563,6083,608,1903.4461,0.44849959448499594,0.04482784044827840,0.09995068222916324
368e0fcccc64b410342fa97219042791,2016-02-03 22:00:00,22878,15115,6416,573,1793.6730,0.42447899437644723,0.03790936156136288,0.08930798004987531
368e0fcccc64b410342fa97219042791,2016-02-04 17:00:00,21942,14887,6130,503,1489.7568,0.41176865721770672,0.03378786861019681,0.08205546492659053
368e0fcccc64b410342fa97219042791,2016-02-05 05:00:00,6167,4178,1627,96,302.1139,0.38942077549066539,0.02297750119674485,0.05900430239704978
368e0fcccc64b410342fa97219042791,2016-02-05 08:00:00,14003,8155,3397,285,941.6364,0.41655426118945432,0.03494788473329245,0.08389755666764792
368e0fcccc64b410342fa97219042791,2016-02-06 02:00:00,7288,4910,2369,196,478.1819,0.48248472505091649,0.03991853360488798,0.08273533136344449
368e0fcccc64b410342fa97219042791,2016-02-06 20:00:00,21179,13935,6365,667,1770.5871,0.45676354503049874,0.04786508790814495,0.10479183032207384
368e0fcccc64b410342fa97219042791,2016-02-07 00:00:00,13803,9382,5431,472,1355.7907,0.57887444041782136,0.05030910253677254,0.08690848830786227
368e0fcccc64b410342fa97219042791,2016-02-07 03:00:00,7416,5078,2140,179,472.1033,0.42142575817250886,0.03525009846396218,0.08364485981308411
368e0fcccc64b410342fa97219042791,2016-02-07 08:00:00,13061,7543,2133,258,767.2660,0.28277873525122630,0.03420389765345353,0.12095639943741209
368e0fcccc64b410342fa97219042791,2016-02-07 16:00:00,21,3,1,0,0.0000,0.33333333333333333,0.00000000000000000,0.00000000000000000
368e0fcccc64b410342fa97219042791,2016-02-09 13:00:00,31424,17336,6767,986,2855.0291,0.39034379326257498,0.05687586525149976,0.14570710802423525
368e0fcccc64b410342fa97219042791,2016-02-10 05:00:00,4550,3026,1742,1290,3313.8378,0.57567746199603436,0.42630535360211500,0.74052812858783008
368e0fcccc64b410342fa97219042791,2016-02-10 07:00:00,9691,5908,2953,1748,4447.3518,0.49983073798239675,0.29587000677048070,0.59194039959363359
368e0fcccc64b410342fa97219042791,2016-02-10 15:00:00,23463,14457,5501,1397,4126.6188,0.38050771252680362,0.09663138963823753,0.25395382657698600
368e0fcccc64b410342fa97219042791,2016-02-12 00:00:00,15565,10327,3794,1088,3457.9016,0.36738646267066911,0.10535489493560569,0.28676858197153400
368e0fcccc64b410342fa97219042791,2016-02-12 04:00:00,5791,3639,1575,303,957.3137,0.43281121187139323,0.08326463314097279,0.19238095238095238
368e0fcccc64b410342fa97219042791,2016-02-12 14:00:00,19570,11591,4297,1043,3063.1476,0.37071866103010956,0.08998360797170218,0.24272748429136606
368e0fcccc64b410342fa97219042791,2016-02-12 18:00:00,16458,10775,3899,899,2759.1796,0.36185614849187935,0.08343387470997679,0.23057194152346755
368e0fcccc64b410342fa97219042791,2016-02-14 01:00:00,12554,8205,3322,942,2737.2055,0.40487507617306520,0.11480804387568555,0.28356411800120409
368e0fcccc64b410342fa97219042791,2016-02-14 02:00:00,9502,6472,2798,830,2172.3249,0.43232385661310259,0.12824474660074165,0.29664045746962115
368e0fcccc64b410342fa97219042791,2016-02-15 10:00:00,29368,13442,5079,1154,3428.7837,0.37784555869662252,0.08585031989287308,0.22721008072455207
368e0fcccc64b410342fa97219042791,2016-02-15 14:00:00,32046,16736,6091,1733,4972.5189,0.36394598470363288,0.10354923518164435,0.28451814152027581
368e0fcccc64b410342fa97219042791,2016-02-15 18:00:00,27458,10421,2851,861,2302.0434,0.27358218980903943,0.08262162940216869,0.30199929849175727
368e0fcccc64b410342fa97219042791,2016-02-17 01:00:00,12689,5364,1562,430,1202.5962,0.29120059656972408,0.08016405667412378,0.27528809218950064
368e0fcccc64b410342fa97219042791,2016-02-17 08:00:00,15348,5353,1310,303,881.5395,0.24472258546609377,0.05660377358490566,0.23129770992366412
368e0fcccc64b410342fa97219042791,2016-02-17 15:00:00,24007,8582,2078,531,1537.5653,0.24213470053600559,0.06187368911675600,0.25553416746871992
368e0fcccc64b410342fa97219042791,2016-02-18 01:00:00,97,1,0,0,0.0000,0.00000000000000000,0.00000000000000000,0.00000000000000000
368e0fcccc64b410342fa97219042791,2016-02-18 18:00:00,21958,8289,1810,507,1393.3788,0.21836168415972976,0.06116539992761491,0.28011049723756906
368e0fcccc64b410342fa97219042791,2016-02-19 11:00:00,17718,4930,1084,270,821.3943,0.21987829614604462,0.05476673427991886,0.24907749077490774
368e0fcccc64b410342fa97219042791,2016-02-19 12:00:00,16439,4467,1056,284,693.4911,0.23640026863666890,0.06357734497425565,0.26893939393939393
368e0fcccc64b410342fa97219042791,2016-02-19 15:00:00,17571,5161,1252,381,801.5287,0.24258864561131563,0.07382290253826777,0.30431309904153354
368e0fcccc64b410342fa97219042791,2016-02-19 16:00:00,17063,5475,1214,369,1003.3493,0.22173515981735159,0.06739726027397260,0.30395387149917627
368e0fcccc64b410342fa97219042791,2016-02-19 23:00:00,14991,6836,1535,428,1082.0247,0.22454651843183148,0.06260971328262141,0.27882736156351791
368e0fcccc64b410342fa97219042791,2016-02-20 02:00:00,6722,2872,722,191,510.3095,0.25139275766016713,0.06650417827298050,0.26454293628808864
368e0fcccc64b410342fa97219042791,2016-02-20 04:00:00,4447,2095,447,112,292.3106,0.21336515513126491,0.05346062052505966,0.25055928411633109
368e0fcccc64b410342fa97219042791,2016-02-20 12:00:00,14802,5644,1164,296,900.9388,0.20623671155209071,0.05244507441530829,0.25429553264604810
368e0fcccc64b410342fa97219042791,2016-02-20 19:00:00,17292,6783,1626,376,1191.4107,0.23971693940734188,0.05543269939554769,0.23124231242312423
368e0fcccc64b410342fa97219042791,2016-02-20 23:00:00,18577,9606,2121,526,1590.8597,0.22079950031230480,0.05475744326462627,0.24799622819424799
368e0fcccc64b410342fa97219042791,2016-02-08 23:00:00,4,0,1,0,0.0000,0.00000000000000000,0.00000000000000000,0.00000000000000000
368e0fcccc64b410342fa97219042791,2016-02-09 01:00:00,5,0,0,0,0.0000,0.00000000000000000,0.00000000000000000,0.00000000000000000
368e0fcccc64b410342fa97219042791,2016-02-08 22:00:00,6,1,1,0,0.0000,1.00000000000000000,0.00000000000000000,0.00000000000000000
368e0fcccc64b410342fa97219042791,2016-02-09 03:00:00,2,0,0,0,0.0000,0.00000000000000000,0.00000000000000000,0.00000000000000000
